PRISM Time Series Data
Location:  Lat: 47.7361   Lon: -119.6917   Elev: 2336ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1895-01 - 2021-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2022-Nov-18
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1963-06,0.37,48.4,62.2,76.1,37.5,3.85,24.30
1963-07,0.42,52.0,66.2,80.4,38.4,4.94,27.70
1963-08,0.10,53.2,69.1,85.1,39.7,5.50,33.71
1963-09,0.42,49.6,64.9,80.2,41.6,3.66,27.29
1963-10,0.26,38.5,50.3,62.1,34.9,1.62,12.45
1963-11,1.85,28.5,36.5,44.5,28.6,0.55,4.19
1963-12,1.64,20.3,26.3,32.4,19.5,0.44,2.11
1964-01,1.46,18.6,26.1,33.7,21.3,0.09,2.10
1964-02,0.25,18.0,27.9,37.8,19.0,0.39,3.50
1964-03,0.29,26.6,35.9,45.3,20.1,1.32,6.48
1964-04,0.62,32.3,44.8,57.2,24.9,1.61,11.50
1964-05,0.16,38.2,52.9,67.5,27.6,2.70,18.10
1964-06,1.65,46.8,60.4,74.1,38.1,2.78,21.61
1964-07,0.22,52.4,68.4,84.4,41.3,4.68,32.21
1964-08,0.40,47.6,62.6,77.7,40.4,2.92,24.56
1964-09,0.20,40.9,55.3,69.6,35.3,2.00,17.62
1964-10,0.18,31.1,45.6,60.2,32.2,0.65,11.10
1964-11,1.76,28.1,34.9,41.6,28.9,0.35,3.20
1964-12,2.52,14.4,21.4,28.4,16.0,0.29,1.46
1965-01,1.54,18.9,26.0,33.1,20.7,0.15,2.10
1965-02,0.34,22.4,30.4,38.3,21.9,0.45,3.66
1965-03,0.20,24.1,35.5,46.9,16.0,1.23,7.72
1965-04,0.75,36.3,48.4,60.4,29.9,1.60,12.56
1965-05,0.42,39.6,53.5,67.4,27.1,2.97,18.45
1965-06,0.59,47.0,62.5,78.1,35.2,3.62,26.35
1965-07,0.75,53.7,70.0,86.2,41.7,4.54,35.02
1965-08,0.89,55.3,69.0,82.7,45.1,4.37,29.48
1965-09,0.07,42.7,56.3,69.8,32.5,2.93,19.19
1965-10,0.12,36.8,50.6,64.4,32.5,1.39,14.90
1965-11,1.95,31.3,38.7,46.0,30.5,0.59,4.66
1965-12,1.71,20.8,27.0,33.3,22.1,0.20,1.76
1966-01,1.31,14.2,22.0,29.7,19.2,0.02,1.39
1966-02,0.18,18.8,28.1,37.5,23.6,0.00,3.03
1966-03,1.31,26.8,37.1,47.4,25.2,0.52,6.32
1966-04,0.08,32.3,46.6,60.9,24.9,1.69,14.10
1966-05,0.39,40.4,56.0,71.7,30.9,2.44,21.76
1966-06,0.97,44.1,58.1,72.2,37.7,1.92,20.16
1966-07,0.91,51.1,66.1,81.2,41.5,3.31,28.50
1966-08,0.12,51.8,67.9,83.9,38.2,4.88,33.60
1966-09,0.65,49.4,63.5,77.6,40.8,3.12,24.85
1966-10,0.47,34.8,47.1,59.4,30.5,1.32,12.03
1966-11,2.26,30.1,38.1,46.2,27.8,0.75,5.52
1966-12,1.96,26.3,31.8,37.4,25.5,0.45,2.49
1967-01,1.32,25.6,31.8,38.1,24.8,0.50,2.88
1967-02,0.14,27.8,36.8,45.7,25.0,0.78,5.74
1967-03,0.58,28.1,38.1,48.1,23.6,1.02,7.20
1967-04,1.56,31.3,42.4,53.5,25.4,1.12,9.49
1967-05,1.11,40.1,53.5,66.9,32.6,1.94,17.02
1967-06,1.27,49.8,65.1,80.4,43.6,2.05,26.81
1967-07,0.05,52.8,69.9,86.9,38.9,4.81,37.07
1967-08,0.00,55.9,73.9,91.9,37.1,6.45,44.59
1967-09,0.07,49.6,65.2,80.8,38.7,3.57,29.34
1967-10,1.09,36.8,47.1,57.4,34.6,0.88,9.65
1967-11,0.56,27.9,36.8,45.6,27.5,0.46,5.29
1967-12,1.38,18.2,25.6,33.0,19.4,0.31,2.30
1968-01,2.17,18.8,25.9,32.9,17.9,0.48,2.56
1968-02,1.08,25.8,34.9,44.0,26.9,0.33,4.56
1968-03,0.23,31.4,41.9,52.4,28.5,0.89,8.26
1968-04,0.41,31.6,44.5,57.3,22.9,1.67,12.14
1968-05,0.73,40.6,54.9,69.2,31.2,2.37,19.23
1968-06,0.31,47.0,61.4,75.9,37.9,2.82,23.88
1968-07,0.10,54.6,71.3,88.0,38.5,5.55,38.30
1968-08,1.78,51.3,64.9,78.4,42.5,3.18,25.23
1968-09,0.21,46.4,60.3,74.2,41.2,1.83,21.11
1968-10,1.16,33.9,45.0,56.2,32.4,0.67,9.58
1968-11,1.61,28.8,36.3,43.7,28.7,0.41,4.14
1968-12,2.62,15.5,22.4,29.2,16.4,0.37,1.97
1969-01,2.04,4.1,11.6,19.0,8.5,0.07,0.82
1969-02,1.66,16.9,24.7,32.5,19.9,0.09,2.35
1969-03,0.15,26.1,36.8,47.4,22.2,0.84,7.06
1969-04,1.04,35.8,46.8,57.7,31.7,1.23,10.80
1969-05,0.81,43.4,58.4,73.5,36.0,2.12,21.88
1969-06,0.87,52.6,67.4,82.2,40.9,4.06,29.98
1969-07,0.16,51.3,67.5,83.6,39.7,3.87,32.35
1969-08,0.00,49.3,65.9,82.4,36.2,4.14,32.13
1969-09,0.57,46.8,59.8,72.7,37.8,2.85,20.94
1969-10,0.32,32.9,45.2,57.6,29.9,0.93,10.83
1969-11,0.27,26.4,35.6,44.7,28.2,0.15,4.82
1969-12,2.86,23.1,28.2,33.3,23.8,0.25,1.53
1970-01,2.85,16.0,22.7,29.3,18.2,0.17,1.66
1970-02,0.72,24.2,32.5,40.8,26.9,0.14,3.68
1970-03,0.62,27.6,37.9,48.3,23.6,0.92,7.09
1970-04,0.38,31.7,42.7,53.7,23.9,1.56,9.89
1970-05,0.20,39.6,54.8,70.0,32.7,1.86,19.53
1970-06,0.27,51.4,66.7,82.0,41.8,3.39,30.07
1970-07,0.15,55.1,71.0,86.9,43.3,4.82,35.30
1970-08,0.06,51.6,69.2,86.8,36.9,4.67,37.24
1970-09,0.15,40.9,55.1,69.4,32.9,2.46,19.13
1970-10,0.64,32.1,45.3,58.5,29.5,0.87,11.77
1970-11,1.82,24.8,33.2,41.7,26.5,0.19,4.02
1970-12,2.29,12.3,21.1,30.0,20.0,0.00,1.33
1971-01,1.47,15.8,24.0,32.3,20.7,0.00,2.02
1971-02,0.40,23.3,30.8,38.2,24.1,0.34,3.27
1971-03,1.58,23.2,32.7,42.2,22.0,0.57,5.00
1971-04,0.50,33.3,45.0,56.6,26.7,1.51,11.18
1971-05,0.60,43.2,56.8,70.5,34.9,2.31,19.84
1971-06,1.04,45.0,57.9,70.8,38.8,1.99,18.74
1971-07,0.13,53.2,69.7,86.1,38.5,4.84,36.15
1971-08,0.08,55.0,72.6,90.3,40.8,5.17,41.68
1971-09,0.81,42.2,55.3,68.4,34.4,2.26,18.04
1971-10,0.57,33.0,45.1,57.3,29.7,0.97,10.84
1971-11,1.13,27.7,35.0,42.4,27.0,0.45,3.84
1971-12,2.45,12.6,20.6,28.6,16.7,0.03,1.70
1972-01,0.78,10.8,19.7,28.5,12.9,0.27,2.32
1972-02,0.71,17.5,25.6,33.6,21.3,0.13,2.39
1972-03,1.20,29.0,39.3,49.6,27.7,0.59,7.02
1972-04,0.45,30.1,42.2,54.3,23.2,1.46,10.69
1972-05,2.05,43.1,56.8,70.5,33.8,2.39,19.76
1972-06,1.48,48.9,61.9,75.0,40.4,2.94,22.50
1972-07,0.19,51.4,67.0,82.7,37.8,4.58,31.91
1972-08,0.99,54.3,70.1,86.0,44.6,3.94,34.33
1972-09,0.36,41.2,54.8,68.3,34.0,2.07,18.14
1972-10,0.21,32.4,46.5,60.7,31.4,0.52,12.82
1972-11,1.33,30.9,36.7,42.4,29.7,0.58,3.34
1972-12,1.67,16.6,23.3,30.1,13.6,0.60,2.51
1973-01,1.11,14.2,22.3,30.4,16.1,0.22,2.16
1973-02,0.44,23.4,31.2,38.9,23.7,0.35,3.42
1973-03,0.25,30.0,40.9,51.8,24.8,1.21,8.55
1973-04,0.01,34.7,48.3,61.9,23.1,2.42,14.95
1973-05,0.34,41.3,56.2,71.1,29.8,3.06,21.59
1973-06,0.22,47.3,61.2,75.2,33.6,4.21,24.35
1973-07,0.07,53.8,70.2,86.5,35.8,6.33,37.25
1973-08,0.03,52.6,68.5,84.5,37.2,5.52,34.50
1973-09,1.32,46.5,60.1,73.6,37.7,2.93,21.48
1973-10,1.10,36.4,46.9,57.5,34.0,0.94,9.51
1973-11,4.02,24.9,31.6,38.2,25.6,0.14,2.78
1973-12,3.70,25.3,31.0,36.7,27.8,0.00,1.79
1974-01,1.70,14.7,22.8,31.0,13.1,0.54,3.08
1974-02,1.28,26.3,33.7,41.1,25.4,0.40,3.80
1974-03,1.11,28.0,37.3,46.6,25.6,0.73,5.95
1974-04,0.83,36.2,46.4,56.7,30.9,1.45,9.83
1974-05,0.56,38.6,50.8,63.0,29.9,2.44,14.35
1974-06,0.13,48.4,63.2,78.1,37.4,3.99,26.49
1974-07,0.95,52.3,66.9,81.5,40.5,4.46,29.25
1974-08,0.00,53.5,69.5,85.5,38.9,5.56,34.80
1974-09,0.02,45.7,62.2,78.8,30.8,4.57,28.37
1974-10,0.09,34.1,48.8,63.6,26.1,2.13,15.10
1974-11,1.38,30.2,37.0,43.8,31.1,0.41,3.58
1974-12,1.85,24.1,30.2,36.2,24.5,0.34,2.40
1975-01,1.52,14.5,22.6,30.7,16.5,0.28,2.20
1975-02,1.65,16.1,24.1,32.2,17.2,0.38,2.61
1975-03,0.98,25.6,34.1,42.6,22.1,0.75,5.04
1975-04,1.39,32.2,43.2,54.1,24.7,1.57,10.03
1975-05,0.83,40.6,53.7,66.7,31.3,2.62,16.71
1975-06,0.38,46.6,60.2,73.8,36.3,3.55,21.82
1975-07,0.44,56.9,72.0,87.0,45.7,5.12,34.87
1975-08,1.53,51.4,64.9,78.3,40.7,3.70,25.57
1975-09,0.09,45.2,61.4,77.6,35.6,3.18,25.86
1975-10,1.46,36.9,46.7,56.6,35.4,0.73,9.31
1975-11,0.64,25.6,34.1,42.6,23.7,0.70,5.11
1975-12,1.32,20.1,27.7,35.2,23.2,0.11,2.26
1976-01,0.85,19.6,26.9,34.1,22.2,0.07,2.18
1976-02,0.90,23.5,31.6,39.8,21.8,0.46,4.11
1976-03,0.32,24.9,34.6,44.3,21.2,0.87,5.82
1976-04,0.74,34.2,45.2,56.2,27.4,1.60,10.52
1976-05,0.61,39.9,53.7,67.5,32.7,2.28,17.00
1976-06,0.61,44.0,57.8,71.7,34.2,2.94,20.78
1976-07,0.29,52.3,67.0,81.7,41.1,4.09,28.98
1976-08,2.19,52.3,65.1,77.8,47.2,2.28,22.29
1976-09,0.05,47.8,62.9,78.0,41.5,2.57,24.16
1976-10,0.18,34.1,47.3,60.4,31.2,1.26,12.45
1976-11,0.10,24.8,35.2,45.5,27.4,0.31,4.90
1976-12,0.31,17.5,24.6,31.7,22.7,0.01,1.61
1977-01,0.24,11.0,17.7,24.4,15.6,0.03,1.10
1977-02,0.47,26.0,33.7,41.3,24.4,0.66,4.42
1977-03,1.04,27.7,37.4,47.1,23.9,0.84,6.77
1977-04,0.02,36.4,50.8,65.2,24.0,2.95,18.10
1977-05,1.03,38.9,51.5,64.0,31.9,1.85,15.05
1977-06,0.74,50.9,65.8,80.7,40.2,3.96,28.21
1977-07,0.08,52.4,67.4,82.4,39.1,4.63,30.51
1977-08,0.81,56.6,71.0,85.4,42.8,5.79,34.76
1977-09,1.05,43.8,56.5,69.2,40.8,1.17,16.44
1977-10,0.29,33.2,45.3,57.4,32.7,0.77,9.72
1977-11,1.34,23.0,30.9,38.8,24.1,0.06,3.55
1977-12,2.66,17.7,25.0,32.3,21.5,0.00,2.11
1978-01,1.82,20.8,26.7,32.6,22.1,0.13,1.79
1978-02,1.39,26.8,32.6,38.4,26.4,0.30,2.76
1978-03,1.01,31.3,41.7,52.1,31.0,0.61,7.47
1978-04,1.38,36.1,46.7,57.3,32.7,1.08,9.50
1978-05,0.53,40.1,51.7,63.3,33.6,1.93,13.13
1978-06,0.41,48.6,62.7,76.8,39.3,3.22,24.17
1978-07,1.61,55.0,68.2,81.4,45.2,3.74,27.30
1978-08,0.83,52.2,65.1,78.1,42.8,3.77,24.82
1978-09,1.00,45.6,57.3,69.0,41.4,1.38,15.26
1978-10,0.00,32.7,47.8,62.9,29.4,1.19,13.95
1978-11,0.69,19.9,27.8,35.7,19.0,0.51,3.64
1978-12,0.61,8.7,18.4,28.1,14.1,0.10,2.03
1979-01,0.60,3.8,13.0,22.2,5.8,0.20,1.58
1979-02,1.24,19.1,27.4,35.7,21.5,0.07,2.82
1979-03,0.24,28.7,40.9,53.1,24.7,1.01,9.52
1979-04,0.48,33.0,45.9,58.9,26.8,1.46,12.56
1979-05,0.49,41.5,56.3,71.2,31.4,3.03,21.01
1979-06,0.41,47.5,63.6,79.7,33.8,4.71,29.59
1979-07,0.25,54.5,70.9,87.3,39.3,6.11,38.17
1979-08,0.61,54.4,70.0,85.6,42.8,4.52,33.45
1979-09,0.48,46.6,62.2,77.8,38.3,2.94,25.32
1979-10,1.30,38.2,51.3,64.4,33.6,1.71,15.36
1979-11,1.36,23.5,31.1,38.7,24.4,0.32,3.06
1979-12,1.75,25.3,31.3,37.3,24.4,0.53,2.89
1980-01,1.77,8.2,17.0,25.7,9.9,0.21,1.88
1980-02,2.41,24.5,30.4,36.3,24.6,0.29,2.36
1980-03,0.47,28.3,38.0,47.7,25.0,0.73,6.64
1980-04,1.00,37.0,50.0,62.9,34.3,1.23,13.34
1980-05,2.54,43.3,55.5,67.8,40.5,1.35,14.72
1980-06,1.07,45.9,58.8,71.8,41.8,1.78,17.32
1980-07,0.11,51.5,67.9,84.2,44.0,3.23,30.84
1980-08,0.31,49.2,64.8,80.3,40.3,3.15,26.99
1980-09,0.96,45.3,59.4,73.6,39.7,1.94,20.11
1980-10,0.42,35.3,48.4,61.6,32.7,1.21,13.18
1980-11,1.29,29.1,36.1,43.1,30.3,0.30,3.53
1980-12,2.23,22.2,28.1,34.0,26.3,0.00,1.53
1981-01,1.39,28.5,33.5,38.5,28.0,0.22,2.22
1981-02,1.73,24.9,32.4,39.9,24.7,0.24,3.63
1981-03,0.31,30.4,42.2,54.0,27.4,0.73,8.75
1981-04,0.09,33.0,45.6,58.1,27.5,1.21,11.08
1981-05,2.16,41.0,53.6,66.1,36.5,1.38,13.92
1981-06,1.02,43.9,57.0,70.1,35.6,2.17,17.45
1981-07,0.57,51.3,66.5,81.7,40.1,3.76,28.23
1981-08,0.12,54.5,72.0,89.5,40.6,5.03,39.56
1981-09,0.54,44.5,59.9,75.3,35.7,2.56,24.37
1981-10,1.49,33.6,45.7,57.8,31.5,0.67,9.58
1981-11,1.63,28.7,37.5,46.3,31.5,0.08,4.16
1981-12,1.86,19.0,26.4,33.9,21.6,0.08,2.14
1982-01,0.92,15.0,22.8,30.5,17.0,0.18,2.04
1982-02,1.03,20.7,28.8,36.9,20.8,0.24,3.24
1982-03,1.35,27.7,38.4,49.0,26.5,0.51,6.63
1982-04,0.39,29.4,41.9,54.5,23.6,1.18,10.34
1982-05,0.63,39.7,53.7,67.7,30.5,2.02,17.27
1982-06,1.12,51.1,65.7,80.2,41.7,2.79,26.79
1982-07,0.68,52.3,66.7,81.1,43.0,2.84,26.59
1982-08,0.23,52.5,67.9,83.3,42.2,3.16,29.41
1982-09,0.74,46.1,59.7,73.3,39.9,1.72,19.06
1982-10,0.92,35.0,46.7,58.5,33.9,0.47,9.12
1982-11,1.60,22.8,30.1,37.4,22.5,0.23,2.83
1982-12,2.43,19.0,25.5,31.9,17.9,0.24,2.11
1983-01,2.38,25.1,31.1,37.0,24.0,0.21,2.45
1983-02,2.18,28.6,34.3,39.9,28.1,0.11,2.24
1983-03,2.63,33.1,41.7,50.3,30.5,0.45,5.68
1983-04,1.11,34.0,46.3,58.6,28.7,1.05,11.24
1983-05,0.70,42.2,57.0,71.8,33.3,2.35,21.72
1983-06,0.62,46.1,60.2,74.2,38.9,1.91,20.02
1983-07,1.37,50.0,63.7,77.5,42.9,1.91,21.79
1983-08,1.08,54.1,69.5,84.9,44.8,3.14,30.44
1983-09,0.70,41.8,56.3,70.7,33.4,2.09,18.54
1983-10,0.20,34.1,47.2,60.2,29.8,1.20,11.18
1983-11,5.09,31.8,38.1,44.4,30.3,0.28,3.43
1983-12,1.69,8.7,16.3,23.9,7.8,0.14,1.36
1984-01,0.55,19.1,26.4,33.6,18.6,0.13,2.25
1984-02,1.06,25.7,31.8,38.0,23.8,0.18,2.71
1984-03,1.47,31.4,41.4,51.3,28.7,0.44,6.59
1984-04,1.28,33.2,44.3,55.4,26.7,1.11,9.27
1984-05,1.20,38.0,50.1,62.2,30.7,1.58,12.49
1984-06,2.82,46.5,59.2,72.0,39.9,1.85,17.35
1984-07,0.28,52.3,68.7,85.1,41.1,3.79,32.27
1984-08,0.10,53.6,69.0,84.5,40.8,4.48,31.45
1984-09,0.69,42.5,56.3,70.1,33.6,2.26,17.92
1984-10,0.38,32.1,44.0,56.0,26.5,1.15,10.11
1984-11,3.00,26.8,33.7,40.5,24.6,0.32,3.16
1984-12,0.54,5.2,14.8,24.5,7.7,0.05,1.49
1985-01,0.41,14.0,20.7,27.5,14.0,0.09,1.54
1985-02,0.75,10.9,21.9,32.9,14.4,0.01,2.74
1985-03,0.64,25.8,35.9,46.0,22.3,0.60,5.92
1985-04,0.01,34.5,47.4,60.2,28.3,1.27,11.57
1985-05,0.52,42.5,56.1,69.7,34.5,2.14,17.23
1985-06,0.58,47.3,62.1,77.0,35.0,3.71,24.57
1985-07,0.01,57.2,74.8,92.4,40.4,7.11,41.55
1985-08,0.02,51.3,66.4,81.4,40.3,3.58,26.81
1985-09,1.07,42.8,55.0,67.2,36.4,1.48,13.90
1985-10,0.58,35.1,46.1,57.1,29.1,1.24,9.36
1985-11,0.99,12.1,21.2,30.3,11.5,0.28,2.75
1985-12,0.95,11.1,18.7,26.3,10.7,0.05,1.57
1986-01,2.79,20.1,27.3,34.5,19.7,0.09,2.29
1986-02,1.33,20.7,28.9,37.1,18.1,0.29,3.31
1986-03,0.87,32.1,42.1,52.0,29.5,0.53,6.72
1986-04,0.49,34.3,45.2,56.1,29.0,1.22,9.30
1986-05,0.21,41.6,54.3,66.9,34.8,2.22,16.55
1986-06,0.32,51.4,66.4,81.4,40.6,3.98,28.95
1986-07,0.14,50.6,64.5,78.4,40.0,3.41,24.73
1986-08,0.01,57.6,73.5,89.4,40.7,6.89,38.83
1986-09,2.41,44.3,55.6,66.9,39.4,1.74,14.49
1986-10,0.35,36.8,50.0,63.2,36.1,0.76,11.63
1986-11,0.84,28.0,36.1,44.2,25.9,0.50,4.70
1986-12,0.64,20.5,26.5,32.5,21.6,0.06,1.81
1987-01,1.13,18.4,24.9,31.4,18.8,0.13,1.99
1987-02,0.96,27.5,34.5,41.5,25.9,0.31,3.59
1987-03,1.56,31.3,41.2,51.1,30.1,0.33,6.72
1987-04,0.18,37.5,50.3,63.1,30.4,1.82,14.06
1987-05,0.90,43.5,57.3,71.1,36.3,2.16,18.72
1987-06,0.97,49.8,64.3,78.8,40.1,3.25,25.53
1987-07,1.16,54.6,67.7,80.7,44.2,3.46,25.76
1987-08,0.40,53.2,68.1,83.0,42.1,4.19,29.00
1987-09,0.00,48.9,64.6,80.4,38.2,4.09,27.19
1987-10,0.02,35.9,50.7,65.5,29.9,1.88,14.97
1987-11,0.51,30.0,38.5,47.0,31.9,0.27,4.35
1987-12,3.33,19.1,25.5,31.8,21.2,0.23,1.74
1988-01,0.72,15.9,23.1,30.3,18.8,0.14,1.86
1988-02,0.03,22.2,33.1,44.0,23.0,0.31,5.34
1988-03,0.42,29.8,40.6,51.4,26.3,1.03,7.60
1988-04,0.79,37.5,49.3,61.1,33.7,1.51,12.00
1988-05,0.83,41.5,53.8,66.0,35.6,1.94,15.28
1988-06,1.09,48.0,60.7,73.4,41.8,2.51,20.20
1988-07,0.00,53.2,68.4,83.5,40.6,5.23,32.43
1988-08,0.04,52.7,68.2,83.8,38.5,5.67,32.42
1988-09,0.28,46.1,60.1,74.1,37.3,3.89,22.84
1988-10,0.07,40.9,53.8,66.6,37.8,1.73,14.61
1988-11,2.27,29.1,36.4,43.7,31.7,0.05,3.43
1988-12,1.04,18.7,26.1,33.5,21.6,0.03,2.12
1989-01,0.39,19.4,27.2,35.0,20.9,0.24,2.97
1989-02,1.21,14.8,23.5,32.3,14.3,0.39,2.89
1989-03,1.09,27.3,35.9,44.5,24.9,0.59,5.36
1989-04,0.95,36.9,49.1,61.2,29.2,1.85,12.94
1989-05,2.45,41.6,53.6,65.5,34.4,2.07,14.47
1989-06,0.25,50.3,63.8,77.3,41.1,3.59,22.68
1989-07,0.14,50.6,66.6,82.6,42.4,3.42,28.23
1989-08,0.48,52.0,66.0,79.9,44.6,3.29,24.81
1989-09,0.00,45.1,60.6,76.1,37.7,3.06,22.27
1989-10,0.95,35.7,47.5,59.3,34.4,1.20,10.12
1989-11,0.82,30.2,38.0,45.8,29.5,0.45,4.54
1989-12,0.24,24.6,30.1,35.7,25.1,0.17,2.14
1990-01,1.87,24.3,31.6,39.0,25.4,0.07,3.33
1990-02,0.53,19.5,28.1,36.6,19.4,0.45,3.60
1990-03,0.54,29.7,40.6,51.5,26.8,0.89,7.93
1990-04,0.51,38.5,50.4,62.3,33.9,1.63,12.03
1990-05,2.79,40.9,52.3,63.8,35.9,1.79,12.89
1990-06,1.26,47.8,60.1,72.4,41.6,2.72,18.27
1990-07,0.85,56.9,71.5,86.0,46.9,5.55,31.62
1990-08,1.13,56.5,70.2,83.9,46.5,4.76,29.62
1990-09,0.00,50.1,65.4,80.6,39.7,4.32,26.61
1990-10,0.83,34.6,45.1,55.6,31.5,1.32,8.60
1990-11,0.68,29.0,38.5,47.9,30.9,0.28,5.02
1990-12,0.63,11.3,19.2,27.1,13.4,0.14,1.62
1991-01,0.52,15.2,22.8,30.4,14.9,0.28,2.25
1991-02,0.34,30.7,39.0,47.2,28.4,0.59,5.21
1991-03,1.26,27.3,36.9,46.5,23.2,0.81,6.31
1991-04,0.40,34.4,46.7,58.9,26.0,1.93,12.23
1991-05,2.22,41.1,52.4,63.6,33.8,2.02,12.90
1991-06,1.46,45.1,57.4,69.7,38.7,1.95,16.55
1991-07,0.42,54.3,68.8,83.3,43.6,4.85,28.20
1991-08,0.36,56.3,70.5,84.7,45.2,5.07,29.61
1991-09,0.00,49.0,64.0,79.0,38.0,4.55,24.87
1991-10,0.33,33.3,47.1,61.0,28.0,2.15,13.34
1991-11,2.07,28.7,34.3,40.0,26.4,0.59,2.83
1991-12,0.53,26.0,31.9,37.7,26.1,0.23,2.31
1992-01,1.16,24.1,29.7,35.4,25.8,0.00,1.85
1992-02,0.93,31.1,37.3,43.6,31.7,0.16,2.83
1992-03,0.36,33.0,44.7,56.5,30.3,0.93,9.22
1992-04,1.02,36.6,48.4,60.2,32.3,1.44,11.13
1992-05,0.09,43.1,57.9,72.8,33.4,3.40,19.61
1992-06,2.16,54.0,68.2,82.5,43.3,4.50,28.48
1992-07,2.20,55.0,67.6,80.2,47.7,2.77,23.86
1992-08,0.08,54.7,70.0,85.2,41.6,5.91,32.15
1992-09,0.12,44.3,57.5,70.6,35.4,3.24,17.02
1992-10,0.63,37.7,49.2,60.8,32.1,1.94,11.59
1992-11,1.50,28.5,34.1,39.8,28.1,0.19,2.48
1992-12,2.50,14.3,21.5,28.7,13.6,0.47,2.04
1993-01,1.07,13.0,19.3,25.6,11.1,0.58,1.70
1993-02,0.91,18.6,25.6,32.7,16.7,0.43,2.40
1993-03,0.54,27.8,36.2,44.7,23.5,0.98,5.39
1993-04,1.39,34.7,44.7,54.7,32.1,0.82,8.30
1993-05,0.33,46.5,59.4,72.3,39.5,2.49,20.06
1993-06,1.70,47.7,59.9,72.0,40.0,2.53,18.49
1993-07,2.87,50.5,62.1,73.6,43.2,2.57,18.73
1993-08,0.40,52.1,65.7,79.4,43.0,3.19,25.25
1993-09,0.14,45.0,60.3,75.6,36.9,2.79,23.70
1993-10,0.04,37.8,51.0,64.2,34.5,1.34,13.49
1993-11,0.18,18.8,30.3,41.8,16.9,0.63,5.53
1993-12,2.47,20.9,27.1,33.2,23.9,0.00,1.78
1994-01,0.86,24.8,31.4,38.0,26.9,0.06,2.10
1994-02,0.82,22.7,29.0,35.2,20.0,0.45,3.04
1994-03,0.21,30.1,41.9,53.8,24.3,1.10,9.77
1994-04,1.44,38.4,50.0,61.6,34.4,1.06,11.89
1994-05,0.81,43.1,56.1,69.1,37.8,1.63,16.81
1994-06,0.74,45.5,60.2,74.9,38.5,2.29,22.32
1994-07,0.11,56.5,72.5,88.4,41.9,5.71,38.22
1994-08,0.33,53.0,68.3,83.6,41.9,3.76,30.78
1994-09,0.03,49.2,64.3,79.4,39.3,3.48,25.99
1994-10,0.74,35.5,47.5,59.5,32.9,0.93,10.71
1994-11,2.28,23.3,30.4,37.5,25.0,0.12,2.43
1994-12,1.66,20.8,27.0,33.1,21.2,0.19,1.98
1995-01,3.29,19.3,25.6,31.8,21.7,0.01,1.33
1995-02,0.90,25.5,34.1,42.8,24.2,0.41,4.23
1995-03,2.36,29.1,38.8,48.5,26.1,0.55,6.35
1995-04,0.78,34.3,45.6,56.9,28.6,0.99,10.81
1995-05,0.76,43.0,56.7,70.4,34.7,2.39,19.28
1995-06,0.92,47.0,60.2,73.5,41.2,1.71,20.19
1995-07,0.38,54.3,68.3,82.3,44.6,3.85,27.95
1995-08,0.18,49.2,63.3,77.4,40.0,3.11,24.14
1995-09,0.45,49.1,63.6,78.0,41.0,2.83,24.51
1995-10,0.46,35.3,46.2,57.0,32.9,0.79,9.15
1995-11,2.09,29.0,36.9,44.7,28.9,0.28,3.75
1995-12,2.38,22.0,27.3,32.5,21.7,0.14,1.76
1996-01,1.30,15.1,22.1,29.1,17.0,0.22,1.74
1996-02,1.60,19.0,27.7,36.4,17.4,0.37,3.47
1996-03,0.48,28.0,37.5,47.0,24.8,0.59,6.00
1996-04,0.70,35.1,46.4,57.7,32.9,0.70,9.81
1996-05,1.11,37.8,49.6,61.4,33.5,1.03,11.94
1996-06,0.45,45.5,59.8,74.1,38.9,2.03,20.58
1996-07,0.20,54.6,70.7,86.8,45.5,3.81,33.45
1996-08,0.00,53.5,69.1,84.6,40.4,4.75,32.13
1996-09,0.53,44.0,57.5,71.0,38.3,1.92,18.20
1996-10,1.01,35.4,46.0,56.7,32.9,0.89,9.64
1996-11,1.45,23.4,31.3,39.3,24.6,0.18,3.22
1996-12,4.23,14.4,20.4,26.3,15.3,0.17,1.11
1997-01,1.91,16.6,23.5,30.4,17.5,0.14,1.50
1997-02,0.83,20.8,29.3,37.8,23.1,0.12,2.63
1997-03,1.19,27.9,36.6,45.3,26.6,0.36,5.02
1997-04,0.57,33.6,44.0,54.5,28.3,0.97,8.88
1997-05,0.85,44.0,56.1,68.3,37.9,1.87,16.03
1997-06,1.76,47.9,59.9,71.8,42.2,2.02,17.18
1997-07,0.82,52.2,66.4,80.6,44.4,2.83,25.79
1997-08,0.34,55.9,70.2,84.6,46.0,4.31,30.15
1997-09,0.59,48.2,61.0,73.8,43.6,2.02,18.14
1997-10,1.64,36.4,46.7,57.0,34.5,0.68,8.43
1997-11,1.02,28.6,36.8,45.0,29.5,0.32,3.69
1997-12,0.43,24.0,29.9,35.8,24.7,0.19,1.96
