PRISM Time Series Data
Location:  Lat: 46.2298   Lon: -118.4785   Elev: 1194ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1895-01 - 2021-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2022-Nov-19
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1963-06,0.51,51.9,65.6,79.3,41.9,4.00,26.88
1963-07,0.43,54.8,69.4,84.0,42.6,5.23,31.01
1963-08,0.35,57.6,72.9,88.2,44.1,6.29,36.93
1963-09,0.61,54.4,68.9,83.4,45.7,4.39,30.10
1963-10,0.64,45.1,56.7,68.3,39.2,2.66,16.49
1963-11,2.11,37.3,44.3,51.4,34.5,1.01,6.14
1963-12,1.80,27.9,32.1,36.3,26.4,0.51,2.03
1964-01,1.53,32.2,39.0,45.8,28.2,1.18,5.07
1964-02,0.35,30.4,40.3,50.1,25.5,1.22,7.40
1964-03,1.04,33.8,43.3,52.7,25.7,1.90,9.28
1964-04,0.70,37.5,49.1,60.6,29.6,2.12,12.60
1964-05,0.36,43.3,56.4,69.6,33.6,3.12,18.34
1964-06,1.50,51.8,64.9,78.0,42.8,3.58,24.09
1964-07,1.04,56.8,72.5,88.2,44.7,5.83,36.49
1964-08,0.60,54.1,68.4,82.6,43.9,4.70,29.14
1964-09,0.57,47.3,61.4,75.5,39.4,3.21,22.18
1964-10,0.72,38.9,51.5,64.2,36.2,1.41,12.84
1964-11,2.06,34.6,39.9,45.2,33.6,0.49,3.56
1964-12,4.29,24.7,31.4,38.1,25.4,0.40,2.58
1965-01,2.76,30.2,35.1,39.9,29.1,0.49,2.61
1965-02,0.64,33.7,41.7,49.6,31.4,0.96,5.96
1965-03,0.34,30.4,42.2,54.1,22.7,1.46,10.21
1965-04,1.45,42.3,54.0,65.7,37.6,1.71,14.08
1965-05,0.76,44.3,57.5,70.7,35.6,2.95,18.96
1965-06,1.09,51.6,65.6,79.6,42.0,3.89,26.05
1965-07,0.61,58.6,74.0,89.4,46.4,5.67,37.93
1965-08,1.38,59.2,72.9,86.5,50.5,4.54,32.31
1965-09,0.27,47.4,60.9,74.4,39.5,3.16,21.56
1965-10,0.31,44.7,57.5,70.3,40.6,1.86,17.02
1965-11,1.72,38.2,45.0,51.9,37.4,0.75,5.51
1965-12,0.54,29.3,36.0,42.7,29.0,0.48,3.83
1966-01,1.77,30.9,36.8,42.6,27.9,0.82,3.89
1966-02,0.60,31.8,39.5,47.3,28.9,0.81,5.52
1966-03,1.59,34.8,45.4,56.1,30.7,1.09,9.67
1966-04,0.23,38.9,52.2,65.4,31.2,1.98,15.99
1966-05,0.38,45.6,60.5,75.4,35.1,3.03,24.32
1966-06,0.96,50.8,64.1,77.5,40.9,3.48,24.52
1966-07,1.21,56.9,71.3,85.6,44.1,5.02,33.23
1966-08,0.28,56.8,72.2,87.7,42.2,5.88,37.31
1966-09,0.43,53.7,67.4,81.0,45.1,3.44,27.15
1966-10,0.89,41.2,53.3,65.3,37.3,1.29,14.56
1966-11,2.60,36.7,44.2,51.8,35.7,0.53,6.20
1966-12,2.39,34.0,40.1,46.2,32.9,0.54,4.22
1967-01,2.05,35.5,42.0,48.6,31.7,1.06,5.44
1967-02,0.35,33.8,42.9,52.1,30.1,0.94,7.61
1967-03,1.51,34.5,44.1,53.6,29.4,1.30,8.80
1967-04,1.43,36.5,46.8,57.1,32.6,0.99,9.83
1967-05,1.34,44.8,57.7,70.6,38.0,2.04,18.50
1967-06,0.99,54.1,68.7,83.3,46.0,2.87,29.32
1967-07,0.00,59.0,75.4,91.9,42.4,6.54,43.17
1967-08,0.00,61.2,78.5,95.9,42.2,7.24,49.40
1967-09,0.47,54.8,70.0,85.1,43.5,4.25,33.30
1967-10,1.38,43.3,54.9,66.5,38.5,1.54,15.08
1967-11,1.15,33.1,41.5,49.9,32.9,0.42,5.96
1967-12,1.15,28.9,35.6,42.4,27.0,0.59,4.04
1968-01,0.90,29.5,37.0,44.4,26.1,0.76,5.10
1968-02,2.07,34.9,42.5,50.1,33.4,0.57,5.54
1968-03,0.76,37.5,48.4,59.4,32.9,1.31,11.45
1968-04,0.34,37.5,49.3,61.0,29.0,1.94,13.25
1968-05,0.67,45.9,58.9,71.9,36.9,2.71,20.18
1968-06,0.71,52.8,66.6,80.3,42.6,3.79,27.18
1968-07,0.32,59.5,75.9,92.3,43.9,6.32,43.08
1968-08,1.00,57.4,69.9,82.4,46.4,4.67,28.68
1968-09,1.41,52.1,64.6,77.1,44.7,2.84,22.78
1968-10,1.87,41.1,51.4,61.6,37.6,1.15,11.59
1968-11,2.46,36.1,42.3,48.5,35.0,0.54,4.55
1968-12,2.16,25.8,32.3,38.8,25.7,0.46,3.03
1969-01,3.44,15.8,21.9,28.0,18.3,0.21,1.29
1969-02,0.89,28.8,34.3,39.9,28.0,0.40,2.94
1969-03,0.69,34.8,44.8,54.8,29.8,1.14,9.01
1969-04,2.36,40.3,51.2,62.2,36.2,1.31,12.50
1969-05,1.12,48.1,61.6,75.1,42.7,1.81,21.22
1969-06,0.80,56.2,70.2,84.1,47.6,3.68,29.91
1969-07,0.03,56.6,72.2,87.8,42.6,5.22,37.03
1969-08,0.00,54.7,70.3,86.0,41.5,4.97,35.16
1969-09,0.62,52.4,65.2,78.0,43.1,3.45,24.63
1969-10,1.08,39.2,49.8,60.4,36.3,0.99,11.11
1969-11,0.50,34.5,42.6,50.7,34.3,0.40,6.06
1969-12,2.08,30.8,35.2,39.6,31.0,0.25,1.99
1970-01,4.54,27.8,33.0,38.2,28.0,0.28,2.27
1970-02,1.69,34.9,41.0,47.2,32.1,0.75,4.84
1970-03,1.46,34.9,44.3,53.7,30.5,1.11,8.31
1970-04,1.01,37.0,47.3,57.6,29.5,1.67,11.01
1970-05,0.61,45.7,59.0,72.2,36.3,2.68,20.60
1970-06,1.01,55.7,70.1,84.5,45.4,4.01,31.75
1970-07,0.40,59.9,75.4,91.0,45.0,6.39,40.80
1970-08,0.08,57.4,73.8,90.2,41.1,6.17,40.65
1970-09,1.11,46.5,59.3,72.1,36.8,2.90,20.49
1970-10,1.39,39.3,50.5,61.7,33.9,1.55,12.77
1970-11,1.99,33.6,41.3,48.9,31.3,0.76,5.87
1970-12,1.00,28.7,35.3,41.9,26.0,0.78,4.09
1971-01,1.71,32.6,39.2,45.7,27.7,1.11,5.09
1971-02,0.81,31.4,39.9,48.3,27.7,0.95,6.54
1971-03,1.68,32.6,41.6,50.5,26.4,1.30,7.64
1971-04,1.01,37.5,49.5,61.5,32.2,1.38,12.78
1971-05,1.68,46.2,59.7,73.2,40.6,1.81,20.54
1971-06,2.48,49.6,61.4,73.3,44.9,1.76,18.79
1971-07,0.55,57.5,74.0,90.6,44.4,4.83,40.08
1971-08,0.39,60.9,77.2,93.5,45.7,6.58,44.80
1971-09,1.56,45.8,59.1,72.3,39.4,2.14,19.87
1971-10,1.00,39.4,50.6,61.8,35.7,1.06,12.34
1971-11,2.05,35.1,42.5,49.8,33.4,0.61,5.71
1971-12,2.58,28.5,34.9,41.4,26.3,0.66,3.62
1972-01,1.23,25.6,32.6,39.7,23.2,0.68,3.88
1972-02,1.41,29.5,36.4,43.3,27.1,0.63,4.17
1972-03,2.16,37.5,47.4,57.4,34.4,0.96,9.51
1972-04,0.95,36.3,47.8,59.3,29.9,1.60,12.26
1972-05,1.59,47.1,60.3,73.5,39.6,2.18,20.74
1972-06,0.93,53.5,66.7,79.9,44.5,3.40,26.20
1972-07,0.48,57.6,72.6,87.6,42.0,6.09,36.71
1972-08,0.63,59.5,74.8,90.2,45.6,6.07,39.86
1972-09,0.70,47.6,60.7,73.8,37.6,3.15,21.82
1972-10,0.73,40.4,52.1,63.7,35.5,1.33,13.82
1972-11,1.07,35.1,42.1,49.0,34.1,0.53,5.07
1972-12,2.29,21.4,28.3,35.2,18.7,0.62,3.14
1973-01,1.01,23.8,31.3,38.8,22.9,0.52,3.70
1973-02,0.71,31.0,38.3,45.7,30.5,0.39,4.44
1973-03,1.02,37.0,46.7,56.4,31.7,1.39,9.46
1973-04,0.45,38.5,51.3,64.2,31.2,2.16,14.96
1973-05,1.01,46.4,60.7,75.0,36.7,3.48,23.67
1973-06,0.35,52.6,66.3,79.9,39.5,4.97,28.41
1973-07,0.10,58.2,74.5,90.8,41.2,7.74,41.30
1973-08,0.06,57.4,72.4,87.3,42.4,6.72,36.13
1973-09,1.31,51.8,64.3,76.8,44.8,3.15,21.90
1973-10,1.00,43.3,53.3,63.2,39.0,1.55,11.79
1973-11,4.74,35.5,40.7,45.8,33.5,0.62,3.76
1973-12,4.25,34.6,40.0,45.4,34.8,0.34,3.23
1974-01,1.78,22.3,28.9,35.4,21.3,0.57,3.32
1974-02,1.51,35.0,42.4,49.8,32.3,0.83,5.73
1974-03,1.63,35.7,45.2,54.7,32.4,1.03,8.28
1974-04,1.86,40.8,50.7,60.6,38.0,1.11,10.02
1974-05,0.57,44.2,55.6,67.1,38.5,2.17,14.89
1974-06,0.57,53.2,68.6,83.9,44.6,4.29,31.39
1974-07,0.86,57.4,72.0,86.6,46.1,5.56,34.21
1974-08,0.00,59.2,73.6,88.1,45.0,7.25,36.73
1974-09,0.05,52.0,67.2,82.4,39.0,5.61,30.30
1974-10,0.18,41.6,54.2,66.8,34.4,2.59,15.85
1974-11,1.41,37.4,44.0,50.5,37.2,0.64,4.85
1974-12,1.85,32.9,39.4,46.0,33.4,0.31,3.77
1975-01,3.25,28.3,34.4,40.6,28.8,0.36,2.80
1975-02,1.59,28.7,35.5,42.4,27.7,0.62,3.95
1975-03,1.23,33.6,42.4,51.2,30.1,1.03,7.17
1975-04,1.17,36.1,46.7,57.3,31.6,1.36,10.52
1975-05,0.67,45.4,57.9,70.3,37.7,2.82,18.71
1975-06,0.77,51.0,63.8,76.6,42.4,3.65,23.80
1975-07,0.55,62.2,76.7,91.1,50.7,6.56,39.23
1975-08,1.25,55.6,69.3,83.0,43.8,4.91,30.23
1975-09,0.00,49.4,65.4,81.5,39.3,4.36,29.41
1975-10,2.07,44.8,53.8,62.8,38.1,2.37,13.00
1975-11,1.37,33.5,41.7,49.9,30.3,1.28,7.19
1975-12,2.54,31.2,37.4,43.6,29.9,0.82,3.87
1976-01,1.46,30.8,37.1,43.4,30.0,0.55,3.62
1976-02,1.52,30.8,38.6,46.4,26.3,1.02,5.91
1976-03,1.22,32.0,42.0,52.1,26.8,1.36,8.46
1976-04,1.49,38.0,49.2,60.5,34.2,1.48,11.08
1976-05,0.93,44.1,58.4,72.8,38.4,2.42,19.58
1976-06,0.84,48.7,62.4,76.2,40.0,3.13,22.72
1976-07,0.26,57.5,72.5,87.6,43.4,6.39,35.87
1976-08,1.60,55.7,68.8,81.9,50.2,2.86,25.89
1976-09,0.14,52.9,67.7,82.5,44.9,3.75,28.41
1976-10,0.47,40.6,53.3,66.1,34.8,2.19,15.56
1976-11,0.56,34.7,42.1,49.5,35.0,0.59,4.79
1976-12,0.59,26.8,34.1,41.4,27.9,0.36,3.39
1977-01,0.46,21.1,25.5,30.0,20.8,0.35,1.43
1977-02,0.42,33.1,41.3,49.4,31.1,0.88,6.44
1977-03,1.34,35.4,44.2,53.0,28.8,1.39,8.70
1977-04,0.19,41.5,55.5,69.5,29.9,3.26,20.87
1977-05,1.35,43.7,55.2,66.7,36.5,2.37,16.10
1977-06,0.43,56.0,70.4,84.7,42.8,5.48,32.93
1977-07,0.21,57.8,72.0,86.2,42.0,6.88,35.12
1977-08,2.25,62.7,77.0,91.4,46.1,8.69,42.82
1977-09,1.28,50.5,61.3,72.1,45.2,2.38,17.35
1977-10,0.63,40.6,52.2,63.8,39.7,1.10,12.10
1977-11,1.88,32.4,40.5,48.6,30.4,0.80,6.04
1977-12,3.26,30.8,36.2,41.5,29.5,0.53,3.32
1978-01,1.80,27.7,32.7,37.6,27.9,0.22,1.99
1978-02,1.43,33.5,39.5,45.4,32.6,0.45,3.66
1978-03,0.87,36.5,46.9,57.3,35.8,0.73,8.86
1978-04,2.79,40.0,50.0,60.1,36.9,1.09,9.63
1978-05,0.94,44.1,55.9,67.6,38.8,1.88,14.50
1978-06,0.57,51.9,66.7,81.5,43.0,3.52,28.79
1978-07,0.89,57.3,72.7,88.1,46.3,5.06,36.55
1978-08,1.72,57.3,70.5,83.7,46.1,5.28,31.62
1978-09,1.18,50.3,61.9,73.6,45.4,2.02,17.71
1978-10,0.07,39.7,53.3,66.9,34.8,2.02,15.63
1978-11,1.53,25.7,34.1,42.6,22.8,0.90,5.48
1978-12,2.11,23.3,30.5,37.6,22.2,0.66,3.32
1979-01,1.21,10.5,16.7,22.9,10.4,0.35,1.41
1979-02,1.63,30.4,37.2,43.9,27.2,1.07,4.93
1979-03,1.42,35.8,46.8,57.8,32.8,1.18,10.15
1979-04,1.56,40.3,51.1,61.9,35.7,1.54,12.68
1979-05,0.94,47.1,60.2,73.3,39.1,3.13,21.35
1979-06,0.45,52.1,67.0,81.9,39.6,5.21,30.80
1979-07,0.17,58.8,74.4,90.0,43.6,7.23,40.49
1979-08,1.09,58.4,72.6,86.9,48.4,4.95,32.65
1979-09,0.36,51.3,66.8,82.2,45.0,3.02,28.17
1979-10,2.03,44.5,56.1,67.6,41.1,1.73,15.19
1979-11,1.85,31.0,36.7,42.4,32.7,0.11,2.43
1979-12,1.19,32.4,38.9,45.5,31.6,0.56,3.91
1980-01,2.63,20.5,26.5,32.5,21.8,0.16,2.02
1980-02,1.46,30.5,36.4,42.3,31.4,0.18,2.73
1980-03,1.68,35.0,43.6,52.1,32.3,0.85,6.86
1980-04,0.79,42.2,54.5,66.8,38.2,1.70,15.01
1980-05,2.40,47.1,58.5,69.9,44.5,1.44,14.71
1980-06,1.16,50.0,62.0,74.1,46.0,1.95,17.94
1980-07,0.26,56.8,72.3,87.7,48.1,4.41,33.78
1980-08,0.39,54.6,68.9,83.3,43.8,4.85,29.64
1980-09,1.31,50.8,64.1,77.4,46.3,2.37,21.76
1980-10,1.59,40.9,52.5,64.0,40.3,1.15,12.66
1980-11,1.62,36.6,42.8,49.0,37.6,0.20,3.96
1980-12,2.52,32.3,38.5,44.8,32.5,0.45,3.66
1981-01,0.84,33.7,37.7,41.8,32.5,0.26,2.28
1981-02,1.90,31.9,39.1,46.3,30.5,0.56,4.75
1981-03,1.90,36.1,46.7,57.4,33.5,0.87,8.90
1981-04,1.02,40.1,51.0,61.8,33.8,1.65,12.35
1981-05,2.01,46.1,57.5,68.9,40.4,1.87,14.96
1981-06,1.92,50.7,62.5,74.3,42.1,2.94,19.82
1981-07,0.43,55.3,70.7,86.2,44.3,4.23,33.39
1981-08,0.05,60.8,76.8,92.8,44.7,7.47,43.38
1981-09,0.81,51.9,65.8,79.7,40.6,4.14,27.81
1981-10,1.52,40.8,51.9,63.0,38.1,0.98,11.59
1981-11,1.70,35.7,44.3,52.9,35.1,0.53,6.31
1981-12,2.64,30.3,36.3,42.4,30.1,0.36,3.13
1982-01,1.88,25.9,32.7,39.6,25.6,0.39,3.09
1982-02,1.51,31.8,39.3,46.7,28.2,0.89,5.66
1982-03,1.62,35.0,44.8,54.6,32.7,0.80,7.93
1982-04,1.34,35.8,47.8,59.8,30.6,1.34,11.95
1982-05,0.42,44.2,57.4,70.6,35.6,2.26,18.29
1982-06,0.90,54.8,68.4,82.0,44.6,3.71,28.21
1982-07,0.69,57.5,72.2,86.9,44.9,4.79,34.40
1982-08,0.42,59.2,73.3,87.5,45.5,5.38,34.71
1982-09,1.66,50.6,63.1,75.5,44.8,2.02,19.93
1982-10,2.43,40.5,51.2,62.0,38.7,0.66,10.34
1982-11,1.20,30.9,37.4,43.9,29.2,0.41,3.65
1982-12,2.23,30.7,35.8,40.8,27.4,0.53,3.05
1983-01,1.80,33.5,40.4,47.3,29.6,0.74,4.89
1983-02,2.22,36.2,43.3,50.3,32.4,0.74,5.49
1983-03,2.92,39.0,48.1,57.1,34.5,0.91,8.21
1983-04,0.83,38.3,50.4,62.5,31.2,1.60,13.51
1983-05,0.93,46.1,60.2,74.3,37.9,2.53,23.05
1983-06,1.28,51.5,64.3,77.0,41.4,3.11,22.61
1983-07,1.01,55.7,69.5,83.3,44.6,3.70,28.45
1983-08,0.56,60.8,74.8,88.8,46.7,6.01,35.33
1983-09,0.67,47.8,60.8,73.9,38.1,2.82,20.77
1983-10,1.15,40.7,52.4,64.1,36.1,1.45,12.00
1983-11,3.06,39.8,46.4,53.0,34.8,1.11,5.94
1983-12,2.89,17.5,23.4,29.4,15.2,0.29,1.59
1984-01,0.75,28.0,34.3,40.5,25.4,0.49,2.84
1984-02,1.81,33.4,39.6,45.8,28.1,0.76,4.48
1984-03,2.71,38.9,47.5,56.1,33.5,1.17,7.93
1984-04,1.34,39.6,49.7,59.7,31.7,1.56,10.91
1984-05,1.44,43.5,55.0,66.6,35.9,2.05,14.62
1984-06,1.90,50.9,63.3,75.7,43.3,2.60,20.23
1984-07,0.03,58.5,74.2,89.9,43.7,6.39,38.49
1984-08,0.40,59.1,73.8,88.6,47.2,5.28,34.36
1984-09,0.81,48.8,61.3,73.9,42.4,2.09,19.02
1984-10,1.11,39.0,50.1,61.2,34.3,1.21,11.59
1984-11,3.28,35.1,41.5,48.0,30.7,0.82,4.58
1984-12,1.72,22.8,28.7,34.6,20.2,0.45,2.16
1985-01,0.46,23.4,26.2,29.1,19.8,0.27,1.15
1985-02,1.10,24.0,32.3,40.6,21.8,0.47,3.85
1985-03,1.23,33.0,43.7,54.4,26.9,1.04,8.96
1985-04,0.45,41.7,54.0,66.3,33.9,1.92,15.32
1985-05,0.61,46.8,60.3,73.8,39.2,2.27,20.26
1985-06,0.83,52.0,66.7,81.3,41.0,3.95,28.33
1985-07,0.22,62.5,79.0,95.5,44.0,9.50,47.05
1985-08,0.84,55.9,69.9,83.8,43.4,4.74,29.60
1985-09,1.24,47.6,58.9,70.3,40.1,2.04,16.13
1985-10,1.04,41.1,51.6,62.2,34.5,1.71,11.49
1985-11,2.08,21.8,27.7,33.7,18.7,0.57,2.68
1985-12,0.82,16.4,20.6,24.8,14.6,0.17,0.94
1986-01,2.20,27.9,34.0,40.2,25.7,0.39,2.84
1986-02,2.63,32.0,38.5,45.0,29.4,0.38,3.90
1986-03,2.01,39.2,48.6,57.9,35.9,0.88,8.33
1986-04,0.69,38.9,50.1,61.4,33.6,1.61,11.98
1986-05,1.34,46.2,58.3,70.3,39.9,2.50,18.09
1986-06,0.17,55.6,70.5,85.5,43.8,5.16,33.30
1986-07,0.54,55.0,68.8,82.6,42.7,4.85,29.47
1986-08,0.11,62.1,77.4,92.8,43.8,8.82,43.88
1986-09,1.57,49.3,60.4,71.5,42.1,2.85,17.92
1986-10,0.71,42.1,54.5,67.0,38.8,1.47,13.96
1986-11,2.66,37.0,42.8,48.7,32.9,1.15,4.94
1986-12,0.64,28.0,32.0,36.0,26.3,0.41,1.89
1987-01,1.57,24.3,30.2,36.2,23.1,0.34,2.68
1987-02,1.02,32.2,39.6,46.9,29.6,0.62,4.85
1987-03,1.29,38.0,47.0,56.1,32.7,1.35,8.95
1987-04,0.67,42.9,55.8,68.7,35.6,2.31,16.33
1987-05,1.49,48.5,61.6,74.7,41.3,2.68,20.53
1987-06,0.60,52.7,67.7,82.7,41.8,4.00,30.33
1987-07,0.85,56.8,70.7,84.6,44.9,4.70,31.52
1987-08,0.21,56.5,71.5,86.5,42.3,6.09,34.70
1987-09,0.04,52.7,67.9,83.1,39.9,5.61,30.58
1987-10,0.00,40.6,54.8,69.1,31.9,2.97,17.51
1987-11,0.86,35.5,43.6,51.8,34.7,0.86,5.77
1987-12,1.60,27.3,33.5,39.7,26.2,0.66,3.59
1988-01,1.85,26.5,32.4,38.3,25.8,0.40,3.08
1988-02,0.40,30.3,40.2,50.1,28.0,0.93,6.97
1988-03,1.57,34.9,45.4,55.8,30.0,1.55,9.22
1988-04,2.13,41.8,53.2,64.6,37.7,1.84,13.22
1988-05,1.46,45.2,58.1,70.9,38.6,2.53,19.13
1988-06,0.78,52.5,65.1,77.7,43.9,3.83,24.90
1988-07,0.14,58.2,73.1,88.0,42.2,7.26,38.10
1988-08,0.00,56.7,72.0,87.2,42.4,6.39,35.71
1988-09,0.52,50.0,64.0,78.0,40.4,4.29,25.36
1988-10,0.09,45.5,58.6,71.6,40.8,2.56,17.73
1988-11,2.71,38.7,45.2,51.8,35.2,1.24,6.24
1988-12,0.84,27.2,32.5,37.9,26.3,0.59,2.49
1989-01,2.03,30.7,37.0,43.2,28.5,0.96,4.00
1989-02,1.33,17.5,25.2,33.0,16.9,0.41,2.74
1989-03,2.84,34.0,42.3,50.7,31.1,0.76,6.64
1989-04,1.22,41.8,53.5,65.1,36.5,1.73,13.28
1989-05,1.95,45.0,57.0,69.1,41.4,1.46,15.00
1989-06,0.31,53.0,67.3,81.5,46.3,3.17,25.40
1989-07,0.06,55.9,71.2,86.5,47.1,4.83,31.84
1989-08,0.98,56.4,69.8,83.2,49.7,3.73,27.14
1989-09,0.17,50.1,64.8,79.5,42.5,3.37,24.73
1989-10,0.72,41.7,52.9,64.1,38.4,1.89,12.12
1989-11,1.38,37.4,44.8,52.1,35.1,0.99,5.95
1989-12,0.84,28.9,33.2,37.6,29.1,0.25,1.99
1990-01,1.20,34.0,39.6,45.2,30.6,0.81,4.60
1990-02,0.71,29.5,37.2,44.8,26.9,0.89,5.06
1990-03,1.34,34.8,45.8,56.9,32.1,0.99,9.77
1990-04,1.85,43.4,55.4,67.4,39.2,1.71,14.74
1990-05,1.89,45.3,56.8,68.4,41.0,1.76,15.06
1990-06,0.57,52.5,65.0,77.6,46.5,2.92,22.07
1990-07,0.33,60.1,75.5,90.9,49.9,7.20,39.34
1990-08,0.76,60.8,73.8,86.8,51.1,6.20,32.15
1990-09,0.02,54.9,69.7,84.6,46.6,4.16,29.58
1990-10,1.96,41.1,51.5,62.0,37.6,1.67,11.07
1990-11,1.33,38.7,46.1,53.5,35.5,1.21,6.73
1990-12,1.25,17.8,25.6,33.5,18.1,0.43,3.01
1991-01,0.90,23.7,30.0,36.3,23.0,0.45,2.61
1991-02,0.69,35.8,44.4,53.0,33.9,0.71,6.57
1991-03,1.91,33.3,42.7,52.0,29.9,0.78,7.46
1991-04,0.77,39.6,50.9,62.2,33.6,1.58,12.72
1991-05,3.94,44.8,55.5,66.2,39.3,1.63,13.21
1991-06,1.73,49.0,61.0,72.9,43.2,1.95,18.21
1991-07,0.35,57.1,72.3,87.5,48.4,4.36,33.05
1991-08,0.61,60.2,75.1,89.9,49.5,6.32,37.67
1991-09,0.00,51.4,66.5,81.7,42.7,4.79,27.15
1991-10,0.98,40.6,53.1,65.7,34.1,2.70,15.81
1991-11,3.61,35.5,41.0,46.5,34.8,0.34,3.02
1991-12,1.08,32.3,37.3,42.3,30.8,0.53,2.91
1992-01,0.99,33.1,38.6,44.0,30.8,0.52,3.89
1992-02,1.31,36.0,42.9,49.8,35.8,0.40,4.39
1992-03,0.36,37.9,49.1,60.3,35.7,0.97,9.90
1992-04,1.60,42.9,54.1,65.2,39.5,1.34,12.13
1992-05,0.29,46.3,61.6,76.9,41.6,2.70,22.15
1992-06,0.88,55.3,70.4,85.5,46.5,4.47,33.17
1992-07,1.84,56.8,70.8,84.8,48.7,3.11,30.53
1992-08,1.17,56.2,72.3,88.3,45.5,5.40,37.16
1992-09,0.89,47.0,60.4,73.9,42.4,1.92,19.05
1992-10,0.81,41.2,53.5,65.7,39.0,1.22,13.34
1992-11,2.29,34.8,40.4,45.9,34.5,0.30,3.32
1992-12,1.21,26.0,32.0,38.1,26.1,0.28,2.37
1993-01,1.60,16.7,23.0,29.2,18.1,0.23,1.59
1993-02,0.91,23.1,29.5,36.0,23.5,0.22,2.16
1993-03,1.58,32.5,41.1,49.7,33.2,0.35,5.40
1993-04,2.54,39.8,50.3,60.9,37.7,0.76,10.68
1993-05,1.91,49.1,61.9,74.8,45.1,1.67,20.24
1993-06,1.71,50.6,63.1,75.7,46.7,1.60,19.64
1993-07,1.16,53.1,65.7,78.3,46.8,2.10,22.70
1993-08,1.75,53.6,68.4,83.3,46.4,2.88,29.43
1993-09,0.03,45.9,62.7,79.6,40.0,2.57,27.02
1993-10,0.37,41.2,54.2,67.3,39.2,1.27,14.56
1993-11,0.41,23.9,34.4,45.0,23.4,0.49,5.82
1993-12,1.42,31.0,35.7,40.3,29.5,0.32,2.91
1994-01,1.92,33.4,40.3,47.3,34.0,0.30,3.52
1994-02,1.23,28.4,35.4,42.5,24.3,0.80,5.10
1994-03,0.40,34.0,46.9,59.9,29.3,1.19,12.19
1994-04,0.92,42.7,54.4,66.2,37.6,1.35,14.85
1994-05,1.71,47.7,60.4,73.1,41.9,1.88,19.90
1994-06,0.62,49.7,64.2,78.6,43.7,2.19,24.87
1994-07,0.41,58.1,74.7,91.4,47.2,5.14,41.30
1994-08,0.00,55.5,71.4,87.3,45.8,4.00,34.74
1994-09,0.40,50.1,66.0,81.9,43.7,2.91,27.58
1994-10,1.67,39.7,51.4,63.1,37.6,1.00,11.71
1994-11,3.46,33.1,39.7,46.3,31.9,0.41,3.99
1994-12,1.72,29.9,36.1,42.2,29.6,0.42,3.29
1995-01,2.34,28.4,33.3,38.2,29.1,0.10,1.62
1995-02,1.11,34.2,42.5,50.7,35.0,0.43,5.13
1995-03,2.15,33.3,44.2,55.0,31.9,0.44,8.53
1995-04,2.25,37.9,49.3,60.7,35.9,0.66,11.29
1995-05,1.09,45.0,58.3,71.5,42.3,1.18,17.98
1995-06,2.09,50.5,63.0,75.5,47.7,1.15,19.76
1995-07,0.59,56.7,71.7,86.6,50.6,2.80,31.31
1995-08,0.62,50.6,66.5,82.5,45.4,2.04,28.37
1995-09,1.00,51.1,66.1,81.0,46.8,1.79,25.80
1995-10,1.82,39.9,50.3,60.6,40.1,0.50,9.41
1995-11,2.61,36.6,44.1,51.6,38.3,0.24,3.91
1995-12,2.32,29.3,34.0,38.7,28.8,0.16,2.12
1996-01,2.84,25.8,32.7,39.6,27.4,0.17,2.51
1996-02,2.50,23.0,31.9,40.8,24.5,0.17,3.84
1996-03,1.06,33.2,43.2,53.1,32.2,0.44,7.26
1996-04,2.33,40.2,51.8,63.4,39.4,0.69,11.74
1996-05,1.91,42.7,54.0,65.3,40.4,0.67,12.50
1996-06,0.75,48.7,63.3,77.9,45.1,1.44,22.63
1996-07,0.10,56.1,73.2,90.2,48.2,4.07,38.40
1996-08,0.02,54.4,71.1,87.7,44.0,4.78,36.35
1996-09,0.50,47.1,60.7,74.2,42.3,1.79,20.09
1996-10,2.04,40.5,51.8,63.0,39.6,0.81,11.67
1996-11,3.06,31.4,38.8,46.2,33.2,0.15,3.59
1996-12,4.13,25.5,31.7,37.9,26.8,0.15,1.96
1997-01,2.26,26.5,33.1,39.7,26.5,0.22,2.76
1997-02,1.21,32.2,39.0,45.8,31.6,0.36,4.17
1997-03,2.14,36.3,45.8,55.3,34.2,0.69,8.22
1997-04,1.85,37.2,48.7,60.3,34.8,0.66,10.75
1997-05,0.92,46.4,59.8,73.3,44.4,0.95,18.39
1997-06,0.88,50.3,63.3,76.2,48.0,1.15,19.47
1997-07,0.65,54.6,69.8,84.9,50.2,2.18,29.10
1997-08,0.03,58.0,73.4,88.8,50.7,3.61,33.86
1997-09,1.03,50.1,64.2,78.2,48.9,1.20,21.27
1997-10,1.67,39.4,51.3,63.3,39.3,0.57,11.47
1997-11,1.30,34.8,41.7,48.6,37.0,0.09,3.14
1997-12,0.85,29.9,35.0,40.0,30.2,0.21,2.10
