PRISM Time Series Data
Location:  Lat: 47.2057   Lon: -119.4518   Elev: 1145ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1895-01 - 2021-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2022-Nov-18
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1963-06,0.11,54.0,67.3,80.5,38.2,6.13,29.07
1963-07,0.31,56.3,70.2,84.1,40.2,6.24,31.50
1963-08,0.05,57.6,72.6,87.7,41.9,7.25,36.60
1963-09,0.12,52.8,68.4,84.0,43.5,4.43,30.87
1963-10,0.07,41.1,53.8,66.6,36.5,2.09,15.18
1963-11,1.15,32.0,40.2,48.5,30.7,0.81,5.29
1963-12,1.46,23.6,28.3,33.0,23.1,0.41,1.53
1964-01,0.52,24.7,31.6,38.5,24.5,0.53,2.96
1964-02,0.08,24.7,35.0,45.3,22.4,0.77,5.66
1964-03,0.09,30.0,41.2,52.5,23.0,1.58,9.02
1964-04,0.22,35.9,48.9,61.9,27.9,1.92,13.75
1964-05,0.09,44.1,57.7,71.4,30.0,3.87,20.25
1964-06,0.99,52.6,65.8,78.9,39.7,4.19,25.93
1964-07,0.12,57.3,72.6,87.8,42.7,7.00,35.75
1964-08,0.30,53.7,67.5,81.3,42.5,4.64,27.70
1964-09,0.04,46.1,60.5,74.9,37.4,3.27,21.68
1964-10,0.24,38.0,51.5,65.1,33.8,1.72,13.92
1964-11,1.26,30.9,36.8,42.7,31.2,0.48,3.02
1964-12,2.42,17.8,24.6,31.3,18.0,0.44,1.81
1965-01,0.90,22.7,28.9,35.0,22.6,0.43,2.13
1965-02,0.17,27.5,36.0,44.6,24.6,0.85,4.99
1965-03,0.07,28.0,40.5,53.0,19.3,1.35,10.08
1965-04,0.37,39.8,52.6,65.4,31.5,2.24,15.31
1965-05,0.09,44.2,58.1,72.1,28.6,4.06,21.84
1965-06,0.76,53.2,67.3,81.4,35.9,6.25,29.10
1965-07,0.50,59.4,74.3,89.1,43.1,7.33,38.79
1965-08,0.34,59.6,72.9,86.1,46.1,6.84,33.48
1965-09,0.07,46.0,60.2,74.3,34.5,4.09,22.57
1965-10,0.05,40.1,54.2,68.3,34.7,2.11,16.91
1965-11,1.62,34.6,41.7,48.8,33.0,0.98,5.23
1965-12,1.01,24.6,31.1,37.6,24.7,0.51,2.59
1966-01,0.66,21.5,28.1,34.8,22.0,0.43,2.06
1966-02,0.09,27.5,35.7,43.9,26.4,0.56,4.45
1966-03,0.93,31.4,42.7,53.9,28.1,0.90,9.10
1966-04,0.04,37.6,51.6,65.5,28.6,2.10,16.78
1966-05,0.00,45.7,61.0,76.3,33.3,3.39,26.01
1966-06,0.72,50.6,64.0,77.4,39.7,3.69,24.76
1966-07,1.02,56.5,70.5,84.5,43.7,4.91,31.91
1966-08,0.03,56.8,71.6,86.5,41.9,5.89,35.83
1966-09,0.41,52.4,66.7,81.0,43.7,3.27,27.82
1966-10,0.45,37.5,50.1,62.7,33.4,1.27,13.63
1966-11,2.11,33.0,41.6,50.2,30.5,0.72,6.70
1966-12,1.37,29.6,35.6,41.7,28.7,0.51,3.28
1967-01,0.74,28.6,36.2,43.8,27.5,0.61,4.29
1967-02,0.02,29.5,40.5,51.5,27.2,0.72,7.88
1967-03,0.37,29.9,41.8,53.6,26.1,1.01,9.44
1967-04,1.30,34.0,46.1,58.2,27.9,1.20,11.45
1967-05,0.92,44.0,57.7,71.4,34.8,2.39,20.37
1967-06,0.96,55.1,69.4,83.8,45.0,3.44,30.61
1967-07,0.00,58.4,74.5,90.7,41.8,6.40,41.85
1967-08,0.00,59.3,77.0,94.6,41.7,6.40,47.76
1967-09,0.07,52.6,68.9,85.2,41.7,3.81,34.22
1967-10,0.34,38.9,51.4,63.8,36.8,0.92,13.35
1967-11,0.34,29.3,39.4,49.5,29.7,0.38,6.49
1967-12,0.51,22.3,29.7,37.1,22.4,0.43,2.95
1968-01,1.15,23.5,31.5,39.5,21.4,0.61,3.99
1968-02,0.92,29.9,39.5,49.1,29.2,0.47,6.03
1968-03,0.06,34.1,46.1,58.2,30.5,1.06,11.28
1968-04,0.29,35.6,49.0,62.3,25.9,1.93,15.01
1968-05,0.19,46.2,59.9,73.6,33.7,3.30,22.95
1968-06,0.35,53.6,67.0,80.4,39.6,4.66,28.66
1968-07,0.15,60.1,75.6,91.1,42.0,6.92,42.14
1968-08,1.08,55.1,68.1,81.2,45.1,3.98,27.66
1968-09,0.24,49.7,63.7,77.7,43.5,2.26,24.06
1968-10,1.08,36.7,48.0,59.3,34.5,0.84,10.99
1968-11,1.54,32.1,39.4,46.7,31.3,0.48,4.75
1968-12,1.26,20.8,27.6,34.4,20.7,0.47,2.58
1969-01,1.39,9.0,16.1,23.2,13.8,0.22,0.89
1969-02,0.71,21.2,28.3,35.4,22.8,0.18,2.60
1969-03,0.06,31.2,42.4,53.6,24.7,1.24,9.44
1969-04,0.87,39.0,50.8,62.6,32.5,1.69,13.89
1969-05,0.75,48.6,62.7,76.9,37.2,3.12,25.35
1969-06,0.68,57.8,71.6,85.3,42.9,5.64,33.51
1969-07,0.02,56.9,72.0,87.1,41.8,5.44,36.49
1969-08,0.00,52.7,69.1,85.5,39.6,4.56,35.27
1969-09,0.42,49.5,63.1,76.7,40.4,3.03,24.20
1969-10,0.21,35.1,47.8,60.4,31.9,0.99,12.28
1969-11,0.23,29.0,38.4,47.8,30.2,0.30,5.57
1969-12,1.77,27.7,32.3,36.8,26.7,0.47,2.00
1970-01,2.53,21.5,27.7,33.9,21.7,0.36,2.16
1970-02,0.90,30.1,38.4,46.7,28.9,0.56,5.29
1970-03,0.36,31.2,42.6,54.0,26.1,1.12,9.43
1970-04,0.51,34.7,46.9,59.2,26.4,1.67,12.76
1970-05,0.18,44.9,59.6,74.3,34.6,2.72,23.30
1970-06,0.16,56.4,71.5,86.6,43.0,4.87,35.87
1970-07,0.16,59.6,75.0,90.4,45.3,6.03,39.95
1970-08,0.00,55.5,72.4,89.2,40.9,5.15,39.60
1970-09,0.04,43.9,58.5,73.0,35.4,2.54,21.84
1970-10,0.50,35.2,48.5,61.8,31.3,1.19,13.59
1970-11,1.08,28.6,37.6,46.6,29.0,0.44,5.29
1970-12,1.12,18.6,26.8,34.9,23.2,0.00,2.09
1971-01,0.77,21.6,30.3,38.9,23.6,0.23,3.27
1971-02,0.17,26.8,36.4,46.0,27.0,0.47,5.55
1971-03,1.30,27.9,38.2,48.4,24.7,0.86,6.94
1971-04,0.21,36.1,48.9,61.8,28.9,1.57,13.83
1971-05,0.43,47.9,61.4,74.9,36.7,3.02,23.44
1971-06,1.33,50.0,62.6,75.1,40.2,2.95,22.60
1971-07,0.14,59.4,75.0,90.6,41.9,6.29,41.55
1971-08,0.07,60.2,76.8,93.5,45.0,6.23,45.43
1971-09,0.86,45.0,58.8,72.6,36.6,2.59,21.01
1971-10,0.27,35.9,48.8,61.6,32.3,1.00,13.13
1971-11,0.69,30.5,38.6,46.8,29.3,0.54,5.28
1971-12,1.65,16.9,24.9,32.9,20.7,0.07,2.08
1972-01,0.19,17.1,25.7,34.2,16.9,0.52,3.11
1972-02,0.20,23.7,32.5,41.3,24.2,0.38,4.05
1972-03,0.76,32.8,44.6,56.4,30.2,0.84,10.11
1972-04,0.22,34.0,46.8,59.6,26.1,1.67,13.47
1972-05,1.58,48.2,61.3,74.4,35.8,3.18,23.10
1972-06,0.92,54.1,67.0,79.9,41.3,4.36,27.66
1972-07,0.26,57.7,72.6,87.5,41.3,6.31,37.27
1972-08,0.67,59.8,74.6,89.5,46.7,5.65,38.61
1972-09,0.05,45.7,59.4,73.2,37.1,2.59,21.57
1972-10,0.09,36.8,50.5,64.2,33.5,0.95,14.89
1972-11,0.74,33.7,40.0,46.4,32.0,0.61,4.34
1972-12,1.40,19.2,26.4,33.5,16.9,0.58,2.88
1973-01,0.81,21.0,27.9,34.8,18.4,0.61,2.94
1973-02,0.21,28.5,35.7,42.8,26.4,0.67,4.12
1973-03,0.11,33.6,44.9,56.2,27.3,1.57,10.37
1973-04,0.03,39.0,52.2,65.4,25.4,3.34,16.86
1973-05,0.22,47.0,61.5,75.9,31.7,4.68,25.99
1973-06,0.06,54.0,67.6,81.3,35.3,6.65,30.98
1973-07,0.00,60.0,75.0,90.0,37.5,9.53,41.69
1973-08,0.00,56.0,71.4,86.8,40.6,6.41,36.56
1973-09,0.44,49.6,63.3,77.0,40.1,3.63,23.50
1973-10,0.98,38.9,50.0,61.2,36.0,1.16,11.16
1973-11,3.47,28.4,34.6,40.9,27.8,0.32,3.11
1973-12,2.64,29.7,35.3,41.0,30.4,0.20,2.55
1974-01,0.84,17.7,25.6,33.4,15.6,0.72,3.36
1974-02,0.69,29.6,38.1,46.6,27.3,0.71,5.42
1974-03,0.93,31.6,42.2,52.8,27.4,1.13,8.55
1974-04,0.59,39.9,51.0,62.0,32.8,1.99,12.82
1974-05,0.17,43.5,56.1,68.6,32.0,3.53,18.16
1974-06,0.12,54.5,69.9,85.2,38.4,6.97,35.36
1974-07,0.56,57.5,71.7,85.9,41.5,7.02,34.83
1974-08,0.00,57.7,73.2,88.8,40.9,7.68,38.94
1974-09,0.02,47.1,64.9,82.7,33.6,4.80,32.27
1974-10,0.10,37.0,52.0,67.1,28.1,2.57,17.62
1974-11,0.98,33.4,40.7,47.9,33.4,0.60,4.67
1974-12,1.24,27.5,34.1,40.8,27.1,0.42,3.26
1975-01,1.21,19.0,26.8,34.6,19.6,0.36,2.72
1975-02,1.12,21.8,29.6,37.3,20.5,0.59,3.57
1975-03,0.85,30.3,40.2,50.2,24.0,1.30,8.06
1975-04,0.55,35.6,47.5,59.3,26.8,1.96,12.92
1975-05,0.29,45.8,59.3,72.7,33.3,3.83,21.82
1975-06,0.28,52.4,65.8,79.2,37.6,5.76,27.75
1975-07,0.22,63.1,77.9,92.6,46.7,8.60,43.36
1975-08,1.02,55.6,69.2,82.8,41.4,5.38,30.87
1975-09,0.00,49.0,65.6,82.2,37.5,4.37,30.81
1975-10,1.01,41.0,51.6,62.1,37.4,1.47,12.49
1975-11,0.27,27.9,37.3,46.6,25.6,0.94,6.41
1975-12,0.88,23.8,31.2,38.7,26.1,0.18,2.71
1976-01,0.57,22.6,29.4,36.3,25.4,0.09,2.14
1976-02,0.38,27.5,36.5,45.5,24.0,0.76,6.00
1976-03,0.24,28.8,40.0,51.2,23.6,1.19,8.69
1976-04,0.64,37.9,49.8,61.7,30.5,1.89,13.30
1976-05,0.16,44.5,58.7,73.0,35.3,3.03,21.16
1976-06,0.23,49.2,63.1,77.0,36.5,4.11,25.07
1976-07,0.27,57.1,71.4,85.8,43.2,6.06,33.57
1976-08,0.74,54.8,68.2,81.7,49.2,2.80,26.18
1976-09,0.00,50.9,66.5,82.1,43.8,3.22,28.39
1976-10,0.10,36.1,49.8,63.5,33.4,1.45,13.92
1976-11,0.02,27.3,38.2,49.1,30.6,0.36,5.51
1976-12,0.10,21.1,29.5,37.9,24.4,0.17,2.81
1977-01,0.14,16.6,22.8,28.9,18.4,0.21,1.53
1977-02,0.16,27.9,38.0,48.0,27.1,0.66,6.46
1977-03,0.75,31.5,42.6,53.8,26.0,1.11,9.75
1977-04,0.00,40.3,55.1,70.0,26.3,3.49,21.96
1977-05,0.47,43.4,55.8,68.2,33.6,2.73,18.19
1977-06,0.46,56.7,70.6,84.6,41.6,6.01,33.17
1977-07,0.05,57.4,71.5,85.6,41.3,6.74,34.05
1977-08,1.09,61.5,76.1,90.7,45.7,7.93,41.92
1977-09,0.86,47.0,59.3,71.5,43.0,1.67,17.41
1977-10,0.23,36.9,49.9,62.8,34.7,1.14,12.97
1977-11,0.64,27.5,36.3,45.2,26.2,0.61,5.38
1977-12,1.83,24.2,30.7,37.2,24.3,0.36,2.91
1978-01,1.52,24.1,29.7,35.2,24.0,0.27,2.05
1978-02,1.13,29.8,35.9,41.9,28.6,0.45,3.36
1978-03,0.73,34.7,45.3,56.0,32.6,0.77,9.22
1978-04,0.81,39.3,50.3,61.3,33.3,1.52,11.36
1978-05,0.56,44.4,57.0,69.7,34.8,2.70,17.45
1978-06,0.25,52.9,67.9,82.9,40.1,4.62,31.30
1978-07,0.78,58.7,73.5,88.3,45.7,5.52,36.44
1978-08,0.85,56.5,70.3,84.0,44.0,5.26,31.75
1978-09,0.32,48.4,61.0,73.5,42.7,1.71,18.00
1978-10,0.00,34.9,50.1,65.4,31.1,1.41,15.26
1978-11,0.47,23.8,32.1,40.4,20.9,0.81,4.71
1978-12,0.47,16.4,24.7,33.0,17.6,0.36,2.69
1979-01,0.61,5.5,13.9,22.3,8.7,0.18,1.34
1979-02,0.61,22.9,30.9,38.8,24.4,0.16,3.23
1979-03,0.33,31.8,44.3,56.8,27.0,1.21,11.04
1979-04,0.35,37.0,50.1,63.3,29.9,1.78,15.19
1979-05,0.17,48.1,61.9,75.8,34.1,4.51,25.15
1979-06,0.04,54.5,68.7,82.9,36.3,6.67,32.92
1979-07,0.27,59.3,74.5,89.6,42.1,7.83,40.67
1979-08,0.45,58.2,72.6,87.0,45.6,5.55,34.17
1979-09,0.39,51.3,66.2,81.1,41.2,3.75,28.21
1979-10,1.18,42.0,54.4,66.9,35.6,2.22,16.72
1979-11,1.13,26.1,33.1,40.1,25.9,0.45,3.19
1979-12,1.05,28.5,34.6,40.7,26.9,0.69,3.36
1980-01,1.33,12.9,20.4,27.9,13.0,0.32,1.99
1980-02,1.80,27.1,32.6,38.1,26.8,0.39,2.40
1980-03,0.27,32.0,42.1,52.2,24.8,1.28,8.90
1980-04,0.99,41.1,54.0,67.0,35.5,1.90,16.16
1980-05,2.02,47.3,59.3,71.4,41.7,1.99,16.77
1980-06,0.80,50.2,62.4,74.6,41.5,2.72,19.74
1980-07,0.02,56.0,71.5,86.9,45.6,4.75,33.81
1980-08,0.11,53.0,67.8,82.6,41.0,4.73,29.29
1980-09,0.72,48.7,62.7,76.7,40.5,3.05,23.34
1980-10,0.47,37.7,50.6,63.5,33.8,1.72,14.23
1980-11,0.77,32.1,39.2,46.3,32.5,0.46,4.18
1980-12,1.71,27.7,33.3,38.9,29.3,0.16,2.34
1981-01,0.45,32.1,37.1,42.2,29.1,0.63,3.15
1981-02,1.37,28.9,36.9,44.9,25.5,0.90,5.10
1981-03,0.47,33.5,46.1,58.7,29.3,0.95,10.62
1981-04,0.03,36.8,49.7,62.7,30.0,1.53,13.78
1981-05,1.01,45.1,57.9,70.6,37.8,2.08,16.97
1981-06,0.49,49.5,62.3,75.1,37.1,3.48,21.66
1981-07,0.37,54.5,69.8,85.1,39.3,5.21,33.35
1981-08,0.02,57.3,74.4,91.5,41.2,6.53,42.47
1981-09,0.44,47.3,63.0,78.7,36.8,3.17,27.99
1981-10,0.89,35.6,48.7,61.7,32.3,0.98,12.26
1981-11,0.93,30.9,40.8,50.7,32.9,0.27,5.59
1981-12,1.24,22.3,29.6,37.0,24.8,0.19,2.45
1982-01,0.40,16.8,25.0,33.2,19.9,0.15,2.24
1982-02,0.32,24.8,34.5,44.2,22.8,0.51,5.44
1982-03,1.10,30.1,42.1,54.0,27.2,0.80,8.97
1982-04,0.51,31.7,45.4,59.0,24.7,1.41,12.54
1982-05,0.23,43.3,57.2,71.2,31.9,2.62,20.09
1982-06,0.91,54.8,68.9,83.0,43.6,3.96,29.37
1982-07,0.48,55.8,70.4,85.1,44.5,3.86,30.48
1982-08,0.16,55.8,71.0,86.1,44.4,3.95,32.83
1982-09,0.95,47.7,61.8,75.9,42.5,1.63,20.94
1982-10,0.91,36.3,48.7,61.1,35.6,0.60,10.41
1982-11,0.94,25.6,33.8,42.1,25.8,0.22,3.60
1982-12,1.73,22.2,28.9,35.6,21.9,0.21,2.40
1983-01,1.18,28.3,34.8,41.3,26.2,0.36,3.28
1983-02,1.49,30.6,38.7,46.9,30.2,0.17,4.28
1983-03,1.84,35.3,45.4,55.6,32.6,0.60,7.82
1983-04,0.58,36.5,49.3,62.1,30.9,1.23,12.94
1983-05,0.48,45.9,60.8,75.7,35.2,3.18,25.16
1983-06,0.34,50.9,64.5,78.0,40.2,3.12,24.01
1983-07,0.57,54.9,68.2,81.6,43.9,3.47,25.54
1983-08,0.19,58.5,72.9,87.3,47.2,4.54,32.86
1983-09,0.41,45.4,59.4,73.4,35.0,2.63,20.90
1983-10,0.41,36.8,49.8,62.8,33.0,1.16,11.97
1983-11,3.06,34.7,41.8,49.0,32.6,0.44,4.64
1983-12,1.49,13.1,19.6,26.2,11.3,0.25,1.41
1984-01,0.36,23.3,29.9,36.5,20.7,0.41,2.58
1984-02,0.78,29.1,36.3,43.5,24.8,0.50,4.20
1984-03,1.14,34.4,45.0,55.6,30.2,0.75,8.37
1984-04,0.71,36.1,48.0,59.8,28.7,1.35,11.16
1984-05,0.72,41.2,54.0,66.7,32.1,2.13,15.25
1984-06,1.85,50.8,63.3,75.8,40.8,3.13,20.37
1984-07,0.15,57.3,73.0,88.7,43.6,5.76,36.28
1984-08,0.00,56.3,72.0,87.6,42.0,5.75,34.50
1984-09,0.77,45.8,59.6,73.5,35.1,2.78,21.21
1984-10,0.33,34.1,46.9,59.8,27.7,1.34,11.98
1984-11,2.20,28.9,36.4,43.8,26.4,0.43,3.85
1984-12,0.48,11.1,19.4,27.7,11.5,0.19,1.66
1985-01,0.53,17.0,21.6,26.2,15.8,0.09,1.12
1985-02,0.79,11.8,23.5,35.1,18.2,0.00,2.75
1985-03,0.80,28.0,40.0,52.0,24.0,0.58,8.14
1985-04,0.00,37.7,51.8,65.8,31.4,1.47,15.04
1985-05,0.25,45.8,60.3,74.8,35.5,2.91,21.75
1985-06,0.24,51.7,66.5,81.4,35.5,6.83,30.71
1985-07,0.00,61.2,78.0,94.7,46.3,7.47,42.49
1985-08,0.06,53.3,68.3,83.4,45.2,3.26,27.42
1985-09,0.75,44.3,57.2,70.2,37.9,1.62,15.93
1985-10,0.34,38.3,50.4,62.5,31.5,1.58,12.36
1985-11,0.78,14.8,23.9,32.9,14.8,0.32,2.95
1985-12,0.86,12.9,19.0,25.1,12.0,0.02,1.20
1986-01,2.28,22.5,29.1,35.7,22.5,0.21,2.07
1986-02,1.16,25.1,33.1,41.0,22.2,0.37,3.95
1986-03,0.73,34.8,46.0,57.2,32.0,0.66,8.83
1986-04,0.22,36.6,49.2,61.8,32.2,1.27,12.09
1986-05,0.18,46.2,59.1,72.1,37.8,3.08,20.19
1986-06,0.02,56.5,70.9,85.3,42.8,5.69,33.57
1986-07,0.18,54.2,68.0,81.9,42.9,4.42,27.23
1986-08,0.08,61.4,76.5,91.6,45.0,7.92,40.40
1986-09,1.41,47.5,59.4,71.3,41.8,2.41,17.29
1986-10,0.46,39.2,52.8,66.5,37.9,1.13,13.51
1986-11,0.53,32.8,40.3,47.8,29.0,1.09,5.46
1986-12,0.77,25.0,30.2,35.3,23.5,0.48,2.29
1987-01,1.34,21.6,27.7,33.8,20.9,0.27,2.37
1987-02,0.58,29.7,37.8,46.0,27.2,0.55,5.01
1987-03,1.24,35.1,45.4,55.7,33.4,0.60,8.34
1987-04,0.10,41.5,54.7,67.9,33.5,2.35,16.44
1987-05,0.24,48.6,62.6,76.6,39.5,3.23,23.59
1987-06,0.56,53.5,68.4,83.4,42.8,4.17,30.52
1987-07,0.97,57.9,71.4,84.9,46.7,4.47,30.54
1987-08,0.13,55.9,71.1,86.4,44.8,4.89,32.98
1987-09,0.00,50.3,67.1,83.8,41.1,4.28,30.75
1987-10,0.00,37.3,53.1,69.0,32.0,2.17,17.07
1987-11,0.26,31.9,41.9,51.9,33.9,0.45,5.66
1987-12,2.56,22.8,29.1,35.3,24.4,0.28,2.02
1988-01,0.56,20.4,27.3,34.3,22.0,0.15,2.47
1988-02,0.00,26.3,36.8,47.4,27.0,0.44,5.69
1988-03,0.42,32.4,44.0,55.6,29.1,1.17,8.96
1988-04,0.54,39.8,52.9,66.0,35.9,1.73,14.54
1988-05,0.36,44.2,58.1,72.1,37.1,2.56,20.33
1988-06,0.24,52.3,65.2,78.1,43.9,3.60,25.16
1988-07,0.00,57.8,72.6,87.4,43.2,6.74,36.66
1988-08,0.00,55.2,71.0,86.7,42.8,5.42,34.78
1988-09,0.38,47.3,62.5,77.6,40.0,3.44,24.97
1988-10,0.03,43.8,57.0,70.2,40.2,2.00,16.64
1988-11,1.36,33.0,41.1,49.2,34.2,0.38,5.05
1988-12,0.45,22.4,28.9,35.4,24.0,0.26,2.23
1989-01,0.25,24.1,31.9,39.7,24.3,0.51,3.62
1989-02,1.15,17.4,25.5,33.6,16.7,0.47,3.14
1989-03,1.12,31.0,40.4,49.8,28.5,0.71,6.85
1989-04,0.99,40.5,53.2,65.9,32.8,2.10,15.06
1989-05,0.98,44.9,57.7,70.4,37.2,2.55,17.69
1989-06,0.01,54.8,68.4,82.0,43.3,5.58,27.53
1989-07,0.04,55.6,70.8,86.0,45.1,5.29,32.34
1989-08,0.39,55.5,69.1,82.8,47.8,4.20,27.56
1989-09,0.00,47.8,63.9,79.9,40.5,3.45,26.64
1989-10,0.52,38.7,50.8,62.9,36.7,1.56,11.71
1989-11,1.18,33.2,41.4,49.7,32.9,0.62,5.35
1989-12,0.10,26.3,31.1,35.8,27.6,0.11,1.71
1990-01,0.80,29.9,36.7,43.5,28.2,0.48,4.46
1990-02,0.27,23.6,32.9,42.2,22.7,0.68,4.86
1990-03,0.42,31.5,44.2,56.9,28.6,0.95,10.53
1990-04,0.25,41.6,54.5,67.3,35.7,2.09,15.69
1990-05,1.14,44.8,57.1,69.5,37.7,2.51,17.45
1990-06,0.33,52.2,64.9,77.7,42.5,4.35,24.31
1990-07,0.68,61.5,75.7,90.0,47.6,7.14,38.71
1990-08,1.15,58.8,72.7,86.6,48.8,5.02,34.48
1990-09,0.00,52.1,68.5,84.9,42.8,4.13,32.59
1990-10,0.66,37.2,48.6,60.1,33.0,1.73,10.76
1990-11,0.06,33.5,43.0,52.6,31.4,1.15,7.10
1990-12,0.28,14.4,22.8,31.1,14.8,0.38,2.73
1991-01,0.15,17.6,25.3,33.0,17.7,0.37,2.51
1991-02,0.15,31.5,41.1,50.7,30.3,0.57,6.29
1991-03,1.86,29.8,40.6,51.5,25.8,0.92,7.95
1991-04,0.33,38.0,50.8,63.7,27.8,2.32,15.23
1991-05,0.98,44.9,56.8,68.7,34.7,2.75,16.97
1991-06,1.34,49.3,61.7,74.1,38.9,3.35,21.34
1991-07,0.20,58.6,72.9,87.3,44.1,6.30,35.73
1991-08,0.12,59.6,74.0,88.3,46.3,6.27,36.59
1991-09,0.00,50.4,66.2,81.9,39.6,4.99,29.11
1991-10,0.29,36.7,50.4,64.1,28.6,2.87,15.62
1991-11,1.62,32.2,38.2,44.2,29.4,0.69,3.59
1991-12,0.33,28.3,35.1,42.0,28.2,0.37,3.23
1992-01,0.51,28.3,33.7,39.2,28.1,0.13,2.48
1992-02,0.66,32.5,40.3,48.0,33.3,0.25,4.21
1992-03,0.51,35.3,47.8,60.2,32.6,1.05,10.67
1992-04,0.90,39.6,52.1,64.5,34.2,1.68,13.73
1992-05,0.00,46.8,62.0,77.2,33.6,4.76,26.31
1992-06,1.07,57.1,71.4,85.7,43.1,6.19,33.62
1992-07,1.39,58.6,71.3,84.0,47.1,4.38,29.58
1992-08,0.04,56.0,71.8,87.6,42.4,6.55,35.57
1992-09,0.04,46.2,60.1,74.0,37.5,3.89,20.92
1992-10,0.43,39.0,51.6,64.1,34.3,2.15,12.49
1992-11,1.22,32.2,38.2,44.2,30.4,0.66,3.73
1992-12,1.91,16.6,24.4,32.1,17.4,0.36,2.24
1993-01,0.85,13.6,20.5,27.4,14.4,0.34,1.60
1993-02,0.32,20.6,27.7,34.8,18.9,0.51,2.69
1993-03,0.83,29.9,38.7,47.5,27.4,0.86,5.83
1993-04,1.00,37.1,48.3,59.5,35.1,0.87,10.23
1993-05,0.21,49.3,63.0,76.6,40.7,2.85,24.37
1993-06,0.50,51.1,63.9,76.6,41.8,3.22,22.92
1993-07,1.01,53.1,65.6,78.1,44.9,2.93,22.94
1993-08,0.09,54.6,68.8,82.9,43.8,4.13,29.75
1993-09,0.06,45.7,62.1,78.5,39.0,2.77,26.23
1993-10,0.04,39.5,53.2,66.9,35.9,1.64,15.16
1993-11,0.08,21.7,33.3,44.9,19.6,0.71,6.19
1993-12,1.46,28.6,32.8,37.1,27.2,0.29,2.29
1994-01,0.65,30.0,36.4,42.8,30.1,0.41,2.76
1994-02,0.58,25.7,32.8,39.9,21.8,0.77,4.25
1994-03,0.06,32.1,45.5,59.0,24.5,1.63,12.65
1994-04,0.79,42.2,54.3,66.3,35.3,1.87,15.35
1994-05,0.77,47.3,60.6,74.0,39.3,2.46,21.58
1994-06,0.39,50.7,65.0,79.3,39.0,4.02,27.69
1994-07,0.14,59.9,75.8,91.7,42.6,7.52,44.07
1994-08,0.19,56.5,71.8,87.0,43.8,5.06,35.89
1994-09,0.07,50.9,66.6,82.3,41.0,3.89,29.41
1994-10,0.60,38.9,51.1,63.4,34.3,1.55,12.83
1994-11,1.28,28.3,36.3,44.2,27.4,0.44,4.30
1994-12,1.37,26.2,32.5,38.9,24.1,0.50,3.28
1995-01,2.00,26.0,31.7,37.4,25.2,0.32,2.08
1995-02,0.76,31.2,40.5,49.8,29.1,0.64,6.21
1995-03,1.23,31.8,42.8,53.8,28.3,0.71,8.46
1995-04,0.90,37.2,49.4,61.6,30.8,1.34,13.48
1995-05,0.57,46.5,60.4,74.4,36.8,3.10,23.27
1995-06,0.58,52.5,65.1,77.6,42.6,3.50,23.84
1995-07,0.59,58.8,72.8,86.9,45.7,5.84,34.79
1995-08,0.10,52.1,66.8,81.5,43.6,3.09,27.94
1995-09,0.66,51.6,66.4,81.2,44.5,2.61,27.25
1995-10,0.48,37.8,49.4,60.9,35.7,0.84,10.72
1995-11,1.67,32.1,40.6,49.1,32.1,0.37,4.61
1995-12,1.76,25.8,31.2,36.7,25.0,0.22,2.35
1996-01,0.90,18.3,25.3,32.2,19.9,0.20,1.73
1996-02,1.17,19.6,28.6,37.6,19.0,0.33,3.55
1996-03,0.39,30.8,41.4,52.0,27.9,0.60,7.72
1996-04,0.52,38.7,50.8,62.9,34.6,1.23,12.87
1996-05,0.68,41.9,54.3,66.7,34.4,1.60,15.82
1996-06,0.25,50.3,64.5,78.8,39.8,3.57,25.90
1996-07,0.13,58.4,74.3,90.3,47.1,5.42,39.88
1996-08,0.00,55.3,71.5,87.6,42.2,5.44,37.70
1996-09,0.38,45.7,60.3,74.9,40.7,1.77,21.68
1996-10,1.52,38.2,49.5,60.9,34.9,1.15,11.75
1996-11,1.10,25.9,34.7,43.6,27.2,0.23,4.17
1996-12,1.57,17.4,24.0,30.6,18.8,0.18,1.43
1997-01,1.70,19.3,26.8,34.3,20.1,0.17,2.11
1997-02,0.97,24.8,32.8,40.8,25.4,0.26,3.33
1997-03,0.86,32.2,42.3,52.5,29.0,0.78,7.98
1997-04,0.34,36.0,48.0,60.0,28.9,1.42,12.10
1997-05,0.85,47.8,60.9,73.9,39.1,2.62,21.14
1997-06,1.23,52.1,64.3,76.6,43.5,3.04,21.73
1997-07,0.43,56.9,70.9,85.0,46.9,4.16,30.79
1997-08,0.18,58.6,73.4,88.2,49.1,4.38,35.00
1997-09,0.39,50.6,64.1,77.6,46.4,2.06,22.27
1997-10,1.08,38.6,50.3,61.9,36.5,0.89,11.14
1997-11,0.78,31.4,40.0,48.7,32.5,0.28,4.66
1997-12,0.25,25.3,31.6,37.8,26.9,0.16,2.00
