PRISM Time Series Data
Location:  Lat: 47.8690   Lon: -120.6189   Elev: 4688ft
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1895-01 - 2021-12
Dataset: AN81m
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2022-Nov-18
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
1963-06,0.87,39.8,49.9,60.1,36.6,1.16,10.81
1963-07,0.64,42.1,53.6,65.1,39.0,1.22,13.02
1963-08,1.47,46.8,58.5,70.3,42.7,1.71,16.01
1963-09,0.67,46.0,57.4,68.8,40.5,2.22,15.80
1963-10,4.48,33.7,42.2,50.6,31.2,0.95,6.73
1963-11,7.16,24.2,29.2,34.2,24.8,0.34,2.03
1963-12,4.83,21.1,26.9,32.7,21.3,0.30,2.08
1964-01,14.62,16.6,21.9,27.1,20.1,0.03,1.16
1964-02,2.65,21.1,28.3,35.6,17.8,0.68,3.37
1964-03,4.55,20.7,28.2,35.6,17.5,0.64,3.69
1964-04,1.84,24.8,34.6,44.4,21.1,0.75,6.08
1964-05,0.76,30.5,41.7,52.8,26.7,0.93,8.87
1964-06,1.41,38.5,48.7,58.8,35.7,0.98,10.03
1964-07,0.47,44.4,56.7,68.9,39.8,1.88,16.11
1964-08,1.00,42.3,54.0,65.6,37.7,1.72,14.17
1964-09,1.19,37.4,47.9,58.3,34.3,1.13,9.90
1964-10,2.55,35.2,42.8,50.5,30.4,1.36,6.52
1964-11,6.31,23.9,29.2,34.4,25.0,0.29,1.96
1964-12,9.84,12.2,17.9,23.6,17.4,0.00,0.81
1965-01,10.01,18.9,24.2,29.5,22.8,0.02,1.11
1965-02,4.02,19.9,26.5,33.1,21.6,0.06,2.34
1965-03,0.82,21.8,30.7,39.6,13.1,1.14,5.46
1965-04,3.05,29.0,39.7,50.3,26.2,0.63,7.83
1965-05,1.73,31.4,42.2,53.0,25.8,1.14,9.26
1965-06,0.53,39.4,51.5,63.5,32.3,1.85,14.26
1965-07,0.76,47.9,60.2,72.4,40.8,2.43,19.27
1965-08,1.27,46.7,57.9,69.1,43.8,1.17,15.37
1965-09,0.70,38.2,48.9,59.6,33.1,1.37,11.40
1965-10,1.22,36.3,45.5,54.8,30.3,1.49,9.13
1965-11,4.22,27.6,32.3,37.0,28.5,0.14,2.11
1965-12,6.21,16.6,21.7,26.9,19.7,0.08,1.17
1966-01,10.41,16.6,22.0,27.3,19.6,0.03,1.25
1966-02,3.16,19.4,25.6,31.8,17.4,0.46,2.65
1966-03,4.17,23.0,30.9,38.8,19.2,0.68,4.37
1966-04,0.77,28.6,39.4,50.2,19.8,1.61,8.93
1966-05,1.27,34.4,46.9,59.5,26.7,1.62,12.89
1966-06,1.42,37.5,48.4,59.3,34.1,0.92,10.87
1966-07,1.37,43.2,55.0,66.7,38.7,1.38,14.82
1966-08,0.11,46.5,58.3,70.0,35.1,3.53,18.84
1966-09,0.62,44.0,55.7,67.4,40.9,1.11,14.71
1966-10,3.11,32.4,41.0,49.7,28.7,0.95,6.94
1966-11,5.51,26.3,31.6,36.9,27.2,0.18,2.39
1966-12,7.19,21.5,26.1,30.7,24.7,0.05,1.20
1967-01,10.55,19.0,24.1,29.2,22.9,0.02,1.22
1967-02,3.98,22.0,28.7,35.3,20.6,0.36,3.08
1967-03,4.93,19.1,26.9,34.6,20.7,0.06,2.98
1967-04,2.26,24.1,33.6,43.1,21.3,0.55,5.70
1967-05,0.87,33.8,44.6,55.5,28.5,1.18,9.95
1967-06,1.22,43.1,55.1,67.1,37.8,1.57,15.43
1967-07,0.00,47.3,60.0,72.6,34.6,3.74,21.17
1967-08,0.00,52.4,65.4,78.4,36.9,4.95,26.26
1967-09,0.39,46.6,58.5,70.4,35.4,3.39,19.02
1967-10,9.65,32.0,39.6,47.2,30.7,0.45,5.31
1967-11,4.44,26.7,32.3,37.9,26.2,0.35,2.85
1967-12,7.97,16.9,22.3,27.7,21.0,0.08,1.17
1968-01,9.16,15.9,21.7,27.5,18.2,0.09,1.55
1968-02,8.13,25.3,32.6,39.9,24.0,0.47,3.81
1968-03,4.29,25.3,33.1,40.9,24.2,0.28,4.33
1968-04,1.02,24.6,35.0,45.3,22.0,0.51,6.39
1968-05,1.08,33.1,44.5,55.8,31.0,0.59,9.59
1968-06,1.26,39.0,49.9,60.8,32.6,1.66,12.32
1968-07,0.23,48.0,60.6,73.2,37.3,3.31,20.85
1968-08,2.31,44.2,54.7,65.1,39.5,1.52,13.35
1968-09,1.15,41.8,52.2,62.6,37.3,1.38,12.34
1968-10,3.27,30.4,37.6,44.8,28.4,0.53,4.89
1968-11,8.45,24.9,30.0,35.1,24.7,0.27,2.26
1968-12,10.80,10.5,16.1,21.6,15.5,0.01,0.88
1969-01,10.57,5.4,11.3,17.2,11.1,0.00,0.65
1969-02,3.87,16.6,23.1,29.5,18.2,0.11,1.93
1969-03,2.41,24.4,32.8,41.2,17.2,1.07,5.46
1969-04,2.51,27.8,36.9,45.9,27.6,0.13,5.60
1969-05,0.85,37.2,49.1,61.1,31.1,1.46,12.86
1969-06,0.49,47.3,57.7,68.0,39.5,2.59,15.84
1969-07,0.13,45.5,57.4,69.2,34.9,3.03,18.12
1969-08,0.04,43.8,56.3,68.8,35.5,2.39,17.52
1969-09,2.28,42.0,51.3,60.6,38.5,1.11,10.56
1969-10,1.61,30.7,39.1,47.4,28.1,0.68,6.07
1969-11,2.05,29.2,34.4,39.5,25.7,0.82,3.47
1969-12,6.77,20.4,25.3,30.1,22.2,0.05,1.32
1970-01,8.66,16.2,21.6,27.0,20.1,0.01,1.15
1970-02,2.95,25.4,31.8,38.2,23.1,0.57,3.52
1970-03,2.57,22.4,30.1,37.9,20.5,0.42,3.91
1970-04,2.57,24.2,32.9,41.6,21.5,0.51,5.08
1970-05,0.40,33.2,44.8,56.5,27.0,1.29,10.89
1970-06,0.25,44.3,55.9,67.5,37.5,2.07,16.12
1970-07,0.13,47.3,59.4,71.6,40.2,2.40,18.49
1970-08,0.08,47.5,59.7,72.0,35.2,3.62,20.40
1970-09,1.20,37.3,47.6,57.8,31.9,1.45,10.65
1970-10,2.19,32.5,40.3,48.1,26.0,1.50,6.83
1970-11,7.36,24.2,29.5,34.9,23.8,0.34,2.46
1970-12,10.88,14.0,19.2,24.4,18.7,0.00,0.89
1971-01,11.52,16.6,22.3,28.1,21.2,0.00,1.25
1971-02,3.83,21.1,27.3,33.6,22.0,0.08,2.44
1971-03,7.20,17.6,25.3,32.9,20.0,0.02,2.60
1971-04,1.07,27.3,36.0,44.7,22.0,0.98,6.18
1971-05,0.94,36.1,46.7,57.3,31.5,1.11,10.73
1971-06,0.93,37.1,47.5,57.8,35.5,0.46,9.61
1971-07,0.20,46.7,59.4,72.0,35.9,3.21,20.42
1971-08,0.19,51.2,63.4,75.6,41.6,3.36,22.10
1971-09,1.48,37.3,47.6,57.9,32.0,1.37,10.80
1971-10,2.83,30.7,38.8,46.9,26.9,0.90,6.07
1971-11,5.77,24.0,29.1,34.3,25.8,0.02,1.84
1971-12,10.51,13.5,19.0,24.6,18.2,0.04,1.02
1972-01,14.97,12.5,18.2,24.0,16.3,0.05,1.18
1972-02,12.58,18.8,25.5,32.2,20.1,0.16,2.32
1972-03,7.42,24.4,32.2,39.9,24.5,0.07,3.87
1972-04,2.05,22.8,32.0,41.3,20.3,0.44,5.22
1972-05,1.31,36.0,47.1,58.2,30.5,1.19,11.14
1972-06,2.17,40.1,51.0,62.0,37.7,0.74,11.99
1972-07,0.88,44.3,56.9,69.4,35.8,2.48,18.29
1972-08,1.28,49.3,61.0,72.7,40.9,2.98,19.78
1972-09,2.36,36.1,46.5,56.9,29.8,1.53,10.87
1972-10,0.37,34.1,43.0,51.8,26.2,1.75,8.64
1972-11,3.90,25.5,30.3,35.1,27.9,0.08,1.70
1972-12,8.49,13.2,18.6,24.1,16.4,0.04,1.18
1973-01,4.36,14.4,20.1,25.8,15.7,0.11,1.52
1973-02,0.72,21.7,28.4,35.1,20.6,0.36,2.99
1973-03,1.72,22.1,29.9,37.7,22.1,0.24,3.61
1973-04,0.51,27.7,38.6,49.5,19.7,1.45,8.47
1973-05,1.34,35.0,46.1,57.3,26.2,1.96,11.63
1973-06,0.85,38.8,49.5,60.2,30.3,2.25,12.57
1973-07,0.12,46.7,59.6,72.6,34.3,3.84,21.46
1973-08,0.09,45.0,57.5,69.9,35.6,3.05,18.77
1973-09,1.30,41.3,52.2,63.1,36.1,1.60,13.06
1973-10,3.45,31.1,38.9,46.8,28.5,0.73,5.55
1973-11,9.00,17.7,22.6,27.5,21.6,0.00,1.02
1973-12,10.80,20.2,25.0,29.8,23.5,0.01,1.06
1974-01,15.36,12.1,18.0,23.9,13.6,0.05,1.52
1974-02,4.40,19.5,25.8,32.1,21.1,0.05,2.10
1974-03,6.10,20.9,28.6,36.4,22.5,0.05,3.05
1974-04,2.52,27.9,36.6,45.4,26.8,0.39,5.36
1974-05,1.59,29.9,40.1,50.4,27.8,0.58,7.52
1974-06,1.20,43.3,54.6,65.9,33.9,2.96,16.04
1974-07,0.86,43.9,55.9,67.9,38.4,1.95,15.99
1974-08,0.11,48.4,60.4,72.4,39.1,3.12,19.75
1974-09,0.37,46.0,57.2,68.4,31.4,4.04,18.44
1974-10,0.45,36.4,45.6,54.9,26.5,2.41,9.63
1974-11,7.09,26.5,31.5,36.5,24.3,0.51,2.61
1974-12,11.75,19.2,24.3,29.4,22.4,0.01,1.11
1975-01,11.03,14.7,20.5,26.3,16.8,0.08,1.41
1975-02,6.22,15.9,22.5,29.1,16.7,0.15,2.01
1975-03,3.67,19.1,26.9,34.7,16.9,0.40,3.43
1975-04,1.20,23.5,33.5,43.4,19.5,0.75,5.93
1975-05,2.42,32.0,43.2,54.3,26.6,1.25,9.58
1975-06,0.82,37.5,48.7,60.0,31.6,1.70,12.00
1975-07,0.48,49.0,61.0,73.0,43.3,2.38,18.83
1975-08,2.41,42.4,53.7,65.0,37.8,1.55,13.92
1975-09,0.08,44.9,56.3,67.8,30.9,3.84,17.82
1975-10,5.91,29.8,37.1,44.4,30.0,0.26,4.66
1975-11,10.23,20.8,26.3,31.8,21.5,0.13,2.09
1975-12,14.91,20.1,25.7,31.4,21.2,0.17,1.68
1976-01,10.18,20.1,25.9,31.8,18.8,0.35,2.47
1976-02,6.53,18.7,25.4,32.0,15.1,0.45,3.04
1976-03,4.43,19.5,27.5,35.4,17.5,0.37,3.56
1976-04,1.65,26.6,36.0,45.5,20.6,1.07,6.82
1976-05,1.11,33.2,44.5,55.7,28.1,1.37,10.33
1976-06,0.56,35.6,46.8,58.0,28.7,1.65,12.04
1976-07,0.41,43.5,55.4,67.3,38.0,1.87,15.73
1976-08,2.10,43.7,54.4,65.2,44.1,0.40,11.68
1976-09,0.14,44.5,55.4,66.3,38.9,2.04,14.13
1976-10,0.82,35.5,43.7,52.0,23.8,1.63,9.14
1976-11,2.60,30.7,36.7,42.7,22.9,1.02,4.68
1976-12,4.02,24.4,29.9,35.4,20.5,0.66,2.90
1977-01,2.28,20.0,26.2,32.4,12.6,0.81,3.14
1977-02,3.80,25.1,31.7,38.4,18.9,0.90,4.26
1977-03,6.15,20.6,28.0,35.3,20.0,0.35,3.27
1977-04,0.69,31.3,42.5,53.7,22.1,1.66,11.00
1977-05,1.77,30.2,40.8,51.3,28.9,0.53,7.89
1977-06,0.80,42.4,54.4,66.3,32.3,2.77,16.22
1977-07,0.20,43.1,55.1,67.1,37.7,1.77,15.73
1977-08,1.49,51.3,63.0,74.6,42.0,3.95,22.13
1977-09,2.08,37.5,47.7,57.9,34.9,0.84,10.04
1977-10,1.62,31.9,40.8,49.7,25.1,0.97,7.43
1977-11,15.00,19.9,25.3,30.8,19.5,0.27,1.88
1977-12,15.65,17.4,22.6,27.9,20.1,0.05,1.36
1978-01,4.24,20.4,25.7,31.0,21.2,0.28,1.68
1978-02,3.53,21.6,27.9,34.2,21.7,0.27,2.39
1978-03,3.09,26.8,34.7,42.7,22.5,0.54,5.31
1978-04,2.21,28.4,37.9,47.4,26.7,0.51,6.25
1978-05,1.36,31.9,43.0,54.2,29.0,0.82,9.11
1978-06,0.60,42.9,54.9,66.8,36.9,1.99,15.50
1978-07,1.03,47.6,59.8,72.0,42.3,2.04,18.47
1978-08,1.22,45.9,57.2,68.4,41.3,1.78,16.33
1978-09,2.62,38.5,47.8,57.2,39.3,0.37,8.03
1978-10,0.62,35.8,45.0,54.1,26.8,1.17,9.60
1978-11,5.99,22.3,28.2,34.2,18.9,0.69,3.16
1978-12,5.55,11.0,17.1,23.2,11.4,0.34,1.50
1979-01,2.57,10.7,16.9,23.2,6.0,0.47,1.69
1979-02,7.71,17.0,23.4,29.7,18.8,0.15,1.71
1979-03,3.00,25.7,34.1,42.5,20.1,0.87,5.46
1979-04,1.13,27.5,37.8,48.2,25.1,0.50,7.04
1979-05,0.62,35.9,47.1,58.2,29.6,1.32,11.66
1979-06,0.56,41.6,53.3,65.0,33.0,2.58,15.88
1979-07,0.52,46.5,59.5,72.6,38.0,3.27,20.36
1979-08,0.90,47.3,59.7,72.1,43.4,1.89,17.13
1979-09,0.97,44.9,56.1,67.2,36.8,2.54,15.59
1979-10,3.29,37.0,45.7,54.4,30.2,1.87,9.32
1979-11,1.74,26.1,31.5,36.8,18.0,0.96,3.63
1979-12,11.88,22.0,27.2,32.4,25.2,0.01,1.30
1980-01,5.52,11.5,17.6,23.8,9.4,0.43,1.67
1980-02,5.17,22.3,28.7,35.0,23.1,0.22,2.35
1980-03,3.63,22.0,29.2,36.5,19.9,0.36,3.49
1980-04,1.98,31.1,41.6,52.2,26.2,0.95,8.90
1980-05,1.55,35.8,46.1,56.4,34.4,0.62,9.05
1980-06,1.95,38.4,48.9,59.3,38.4,0.51,9.26
1980-07,0.21,45.5,57.8,70.1,39.5,1.86,17.22
1980-08,0.71,42.6,54.6,66.6,37.0,1.65,15.03
1980-09,1.91,42.4,52.7,62.9,37.9,1.17,12.16
1980-10,0.56,36.3,44.7,53.2,28.6,1.45,9.41
1980-11,9.24,27.1,32.3,37.6,22.9,0.90,3.14
1980-12,11.19,23.8,29.3,34.7,24.7,0.34,2.17
1981-01,1.66,26.5,31.4,36.2,21.3,0.94,3.26
1981-02,9.41,22.8,29.2,35.6,20.4,0.47,3.07
1981-03,1.35,26.9,35.1,43.3,19.3,0.73,6.13
1981-04,2.37,27.1,36.9,46.6,20.8,0.87,6.66
1981-05,1.87,33.5,44.2,55.0,30.3,0.77,8.74
1981-06,1.74,36.4,46.5,56.6,30.2,1.21,9.16
1981-07,0.88,44.2,56.0,67.7,36.7,1.73,15.69
1981-08,0.31,51.0,63.9,76.7,38.8,3.80,23.96
1981-09,1.52,42.6,53.3,64.0,33.2,2.33,14.94
1981-10,3.84,32.3,40.4,48.5,28.3,0.82,6.13
1981-11,3.96,27.7,33.1,38.5,24.3,0.63,3.25
1981-12,9.75,16.5,21.6,26.7,18.2,0.09,1.35
1982-01,13.25,15.5,20.6,25.7,17.3,0.02,1.20
1982-02,7.65,17.2,23.6,30.0,17.0,0.18,2.07
1982-03,3.29,21.8,29.8,37.8,20.3,0.16,3.93
1982-04,1.46,24.3,34.0,43.7,16.1,0.98,6.81
1982-05,0.97,32.6,43.5,54.5,24.7,1.05,9.82
1982-06,1.49,44.1,55.2,66.3,36.3,1.85,16.08
1982-07,1.15,44.5,56.5,68.5,38.9,1.40,14.38
1982-08,0.68,46.1,57.8,69.6,36.8,2.20,16.13
1982-09,1.69,41.3,51.7,62.1,35.7,1.25,11.14
1982-10,2.48,33.3,40.8,48.2,27.7,0.77,5.97
1982-11,5.23,22.4,27.7,33.0,16.7,0.52,2.65
1982-12,10.08,18.2,23.5,28.8,15.2,0.33,1.97
1983-01,9.82,23.2,28.6,34.0,19.5,0.54,2.60
1983-02,5.68,23.6,29.7,35.9,21.4,0.18,2.76
1983-03,5.44,25.8,33.2,40.7,23.1,0.28,4.16
1983-04,1.95,28.8,38.5,48.2,19.2,0.91,8.17
1983-05,2.13,37.9,48.9,59.8,26.3,1.80,14.45
1983-06,0.62,39.4,50.0,60.7,34.4,1.03,11.01
1983-07,2.24,42.1,53.0,64.0,36.4,1.13,11.76
1983-08,1.54,48.3,60.0,71.6,40.7,2.00,16.92
1983-09,2.19,37.6,48.3,59.1,29.2,1.42,10.57
1983-10,1.32,33.0,41.5,50.0,22.5,1.37,7.50
1983-11,12.51,24.0,28.8,33.6,24.9,0.09,1.70
1983-12,5.43,10.1,15.7,21.2,7.7,0.23,1.10
1984-01,7.36,21.5,27.4,33.3,15.7,0.63,2.47
1984-02,3.20,23.5,29.7,36.0,17.7,0.48,3.23
1984-03,4.06,25.6,33.3,41.0,23.1,0.45,3.94
1984-04,2.21,25.5,35.0,44.5,21.5,0.47,5.61
1984-05,2.87,29.2,39.4,49.6,25.4,0.64,7.02
1984-06,2.60,38.2,48.6,59.1,32.0,1.16,10.11
1984-07,0.00,46.6,59.1,71.5,33.5,3.56,19.85
1984-08,1.00,45.6,58.3,71.1,37.3,2.20,18.27
1984-09,1.70,37.8,48.5,59.1,29.4,1.52,11.39
1984-10,4.01,28.7,36.9,45.1,24.7,0.58,5.27
1984-11,8.18,22.7,27.7,32.7,21.5,0.03,1.69
1984-12,4.37,13.1,18.6,24.0,11.4,0.16,1.06
1985-01,0.89,21.5,26.2,31.0,14.0,0.91,2.30
1985-02,3.45,15.3,22.1,28.8,11.4,0.33,2.28
1985-03,2.52,21.6,29.6,37.6,15.0,0.66,4.38
1985-04,1.67,29.8,39.6,49.3,21.3,1.14,7.50
1985-05,0.47,34.1,45.6,57.2,28.4,1.07,10.50
1985-06,1.90,39.6,51.4,63.1,28.4,2.33,14.53
1985-07,0.11,51.7,64.6,77.5,34.2,5.19,26.51
1985-08,0.36,43.8,56.5,69.2,33.9,2.37,15.81
1985-09,1.77,36.5,46.7,56.9,30.9,0.91,9.45
1985-10,6.86,29.5,37.2,45.0,26.4,0.58,4.63
1985-11,4.95,13.1,18.9,24.7,11.7,0.14,1.34
1985-12,1.79,19.1,26.3,33.5,12.6,0.75,3.11
1986-01,8.71,21.1,27.0,32.9,16.7,0.37,2.44
1986-02,6.98,18.1,25.1,32.0,17.6,0.08,2.32
1986-03,2.49,26.3,34.8,43.4,23.3,0.27,4.24
1986-04,1.06,24.9,35.4,45.8,22.9,0.51,5.24
1986-05,0.93,33.3,44.2,55.1,30.9,1.14,9.35
1986-06,0.62,43.5,55.7,68.0,35.0,1.94,17.02
1986-07,0.32,40.5,51.9,63.2,35.6,1.37,9.98
1986-08,0.59,51.1,63.5,75.9,35.4,4.95,22.51
1986-09,1.86,36.9,46.3,55.7,35.2,0.61,7.34
1986-10,1.60,36.8,46.0,55.3,29.2,1.59,9.23
1986-11,11.14,23.1,29.4,35.6,22.3,0.23,2.38
1986-12,4.37,18.7,23.9,29.2,18.2,0.16,1.40
1987-01,5.63,16.6,21.8,27.1,17.0,0.10,1.18
1987-02,3.65,21.7,28.0,34.4,19.6,0.25,2.67
1987-03,5.20,24.2,31.7,39.2,22.5,0.45,4.44
1987-04,1.20,30.4,41.5,52.5,22.6,1.55,9.08
1987-05,1.83,35.8,47.0,58.2,27.9,1.78,11.94
1987-06,0.58,42.9,54.7,66.6,34.4,2.19,16.70
1987-07,0.75,45.5,56.3,67.1,39.6,1.50,14.43
1987-08,0.13,45.6,57.8,70.0,35.2,2.55,18.61
1987-09,0.20,47.1,58.1,69.1,33.8,4.38,17.90
1987-10,0.02,38.4,48.8,59.1,24.7,3.82,12.61
1987-11,2.51,30.1,34.7,39.3,29.2,0.18,2.26
1987-12,11.87,16.0,21.4,26.8,19.0,0.06,0.94
1988-01,4.93,16.7,22.3,27.9,17.6,0.10,1.40
1988-02,2.62,24.5,31.1,37.7,20.2,0.84,4.00
1988-03,5.87,24.8,31.7,38.6,22.8,0.45,3.58
1988-04,3.19,31.1,40.4,49.6,29.3,0.78,6.91
1988-05,0.99,34.4,43.8,53.2,32.8,0.63,7.76
1988-06,1.59,40.0,49.5,59.0,37.5,0.85,9.82
1988-07,0.21,46.9,57.1,67.2,38.9,3.18,15.41
1988-08,0.13,47.2,57.9,68.6,39.2,2.56,15.82
1988-09,1.54,42.9,52.4,62.0,33.6,3.55,13.79
1988-10,3.77,36.3,46.2,56.1,32.9,1.27,9.28
1988-11,10.62,25.1,29.2,33.3,26.4,0.17,1.49
1988-12,4.16,22.1,28.1,34.1,21.1,0.25,1.88
1989-01,5.62,18.8,24.3,29.7,20.1,0.12,1.86
1989-02,3.03,11.6,18.8,26.0,10.5,0.23,1.90
1989-03,4.62,21.2,28.8,36.3,20.9,0.14,3.18
1989-04,3.61,30.9,40.8,50.8,23.8,1.39,8.51
1989-05,2.05,34.7,43.9,53.2,30.2,1.12,8.33
1989-06,0.23,43.2,53.5,63.8,36.3,2.13,13.37
1989-07,0.53,45.2,56.3,67.4,37.8,1.50,14.26
1989-08,0.58,46.5,56.0,65.5,43.0,1.35,12.69
1989-09,0.27,42.4,54.4,66.3,33.7,3.33,15.38
1989-10,2.93,32.6,40.8,49.0,29.8,1.32,6.68
1989-11,7.33,27.9,33.0,38.0,26.7,0.28,2.07
1989-12,4.48,25.0,30.6,36.3,23.1,0.31,1.99
1990-01,13.64,20.1,25.5,30.8,20.7,0.20,1.87
1990-02,6.10,17.0,24.6,32.2,15.4,0.43,3.25
1990-03,2.56,24.3,33.7,43.1,21.2,0.85,5.62
1990-04,1.70,32.7,42.2,51.8,28.8,0.88,7.75
1990-05,2.35,32.9,42.3,51.7,31.7,0.51,6.93
1990-06,1.78,38.6,48.5,58.4,37.2,0.80,8.98
1990-07,0.38,48.5,60.0,71.6,40.5,3.47,17.91
1990-08,1.97,48.0,59.0,70.0,44.3,2.07,15.64
1990-09,0.13,46.6,57.9,69.2,36.8,3.69,16.61
1990-10,7.73,29.2,36.3,43.5,27.8,0.55,4.16
1990-11,17.03,26.0,31.3,36.5,26.7,0.12,1.72
1990-12,8.17,10.3,17.0,23.7,12.7,0.08,0.89
1991-01,6.31,17.3,23.6,29.9,12.4,0.58,2.41
1991-02,5.80,27.6,34.2,40.7,24.6,0.43,3.49
1991-03,3.83,19.9,29.1,38.2,19.0,0.20,3.90
1991-04,3.49,27.2,37.2,47.2,23.1,0.83,6.90
1991-05,2.15,32.7,42.4,52.1,30.5,0.35,6.99
1991-06,1.70,37.1,46.9,56.7,34.8,0.54,8.49
1991-07,0.70,45.2,57.1,69.0,39.6,1.87,15.48
1991-08,0.89,47.6,58.8,70.1,43.0,2.32,15.44
1991-09,0.24,43.5,55.4,67.2,33.9,3.35,15.49
1991-10,1.46,32.7,42.3,51.8,23.5,2.57,9.55
1991-11,9.41,24.1,29.5,34.9,22.8,0.43,2.16
1991-12,5.77,22.6,27.1,31.6,22.4,0.15,1.12
1992-01,7.04,21.8,27.0,32.1,20.1,0.38,2.15
1992-02,3.36,26.0,32.9,39.8,25.8,0.20,2.98
1992-03,1.03,28.4,37.8,47.2,22.7,1.00,6.60
1992-04,1.87,30.6,40.0,49.5,25.2,1.17,7.36
1992-05,0.53,35.8,48.4,60.9,26.4,2.94,13.75
1992-06,2.59,45.9,57.4,68.8,35.6,2.98,16.35
1992-07,1.19,47.7,57.0,66.4,42.4,2.02,12.94
1992-08,0.36,46.9,59.4,71.9,37.5,3.67,19.34
1992-09,1.47,36.4,47.6,58.9,30.9,2.01,10.96
1992-10,1.52,33.9,42.3,50.8,28.6,1.26,6.96
1992-11,5.30,25.0,30.1,35.3,24.2,0.15,1.76
1992-12,5.67,14.9,20.3,25.8,14.5,0.11,1.20
1993-01,4.79,11.9,18.1,24.3,12.4,0.23,1.40
1993-02,0.79,16.8,24.6,32.4,13.2,0.31,2.89
1993-03,3.13,22.3,31.6,40.8,18.2,0.53,5.15
1993-04,2.43,26.3,35.5,44.7,26.3,0.06,5.04
1993-05,1.05,39.4,50.3,61.2,34.0,1.56,12.58
1993-06,2.81,38.1,48.6,59.0,35.8,0.58,9.85
1993-07,1.75,40.5,50.3,60.2,39.8,0.27,9.35
1993-08,0.42,44.9,55.9,66.9,40.6,2.00,13.78
1993-09,0.37,42.6,54.3,66.1,35.0,3.19,15.83
1993-10,1.18,38.8,47.0,55.2,30.2,1.86,9.05
1993-11,2.43,21.6,27.9,34.3,16.8,0.47,3.06
1993-12,6.64,21.3,26.6,31.8,19.4,0.30,2.26
1994-01,4.27,25.2,30.5,35.8,23.2,0.49,2.36
1994-02,6.17,19.4,24.1,28.7,17.5,0.22,1.20
1994-03,2.94,26.3,35.3,44.2,19.6,0.95,6.22
1994-04,1.69,31.8,41.2,50.7,29.1,0.45,7.18
1994-05,0.89,36.0,46.7,57.4,31.8,1.07,10.37
1994-06,1.29,38.3,49.2,60.1,31.7,1.44,11.88
1994-07,0.35,47.8,60.7,73.5,41.0,2.92,21.86
1994-08,0.47,46.0,58.0,70.0,38.6,2.41,17.97
1994-09,0.50,45.4,56.6,67.8,36.1,3.31,17.01
1994-10,6.83,32.5,40.8,49.1,28.8,0.90,6.82
1994-11,8.72,19.0,24.5,29.9,20.2,0.12,1.00
1994-12,10.93,17.0,22.7,28.4,18.8,0.02,1.14
1995-01,5.93,19.2,25.1,31.0,18.5,0.20,1.81
1995-02,6.71,23.5,30.8,38.1,19.9,0.64,4.13
1995-03,4.06,21.9,31.0,40.2,18.4,0.59,4.50
1995-04,2.11,26.6,36.9,47.2,23.8,0.37,6.71
1995-05,1.39,35.6,47.5,59.4,29.5,1.37,12.43
1995-06,1.06,39.2,50.4,61.6,35.8,1.24,11.55
1995-07,0.98,45.7,57.0,68.2,40.4,2.22,15.14
1995-08,0.94,42.0,52.5,63.1,36.1,1.49,12.70
1995-09,0.59,45.4,56.3,67.2,36.6,3.03,16.50
1995-10,6.82,29.9,37.3,44.7,26.0,0.77,5.17
1995-11,15.19,27.1,32.9,38.8,26.8,0.16,1.96
1995-12,7.86,18.7,23.8,28.9,18.4,0.18,1.34
1996-01,7.40,16.7,22.4,28.2,17.0,0.13,1.26
1996-02,11.32,18.6,26.5,34.4,16.1,0.39,3.22
1996-03,2.87,23.0,32.2,41.3,20.5,0.26,4.14
1996-04,5.29,28.2,37.5,46.7,28.9,0.14,4.85
1996-05,1.54,30.0,39.9,49.7,30.6,0.12,5.48
1996-06,0.45,37.2,49.2,61.3,29.4,1.22,10.80
1996-07,0.29,47.3,60.5,73.6,37.9,4.69,23.12
1996-08,0.14,46.5,59.1,71.6,36.7,4.86,19.50
1996-09,0.84,38.4,48.5,58.6,35.0,1.46,9.28
1996-10,4.79,31.5,38.9,46.3,26.3,1.12,5.86
1996-11,6.08,23.4,29.1,34.8,21.5,0.34,2.52
1996-12,14.90,14.7,20.5,26.2,14.9,0.17,1.25
1997-01,9.42,17.9,24.6,31.3,16.0,0.25,2.06
1997-02,4.00,20.2,28.4,36.5,18.7,0.30,3.38
1997-03,8.60,21.5,29.7,38.0,20.1,0.28,3.57
1997-04,2.42,25.4,34.8,44.3,21.3,0.40,5.35
1997-05,1.39,34.8,45.7,56.5,32.0,0.65,9.24
1997-06,1.77,37.9,48.8,59.7,36.4,0.63,9.47
1997-07,0.55,44.2,56.2,68.1,39.7,1.55,14.77
1997-08,0.58,48.6,60.5,72.3,42.2,2.35,17.82
1997-09,2.18,42.7,52.8,62.9,39.4,2.14,11.99
1997-10,7.68,32.3,38.9,45.4,29.8,0.56,4.09
1997-11,4.00,28.2,33.7,39.2,24.5,0.63,2.85
1997-12,4.37,21.7,26.9,32.1,20.5,0.23,1.85
